vx,vy,vz,sci_photons,xpos0,ypos0,photons0,xpos1,ypos1,photons1,xpos2,ypos2,photons2,xpos3,ypos3,photons3
33.9042,-2.86837,3.58461,3223,-50,-50,3,-50,50,1,50,-50,5,50,50,4
36.2716,-26.438,-6.65225,112753,-50,-50,65,-50,50,48,50,-50,265,50,50,63
4.73477,-1.08442,3.71943,90,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
33.54,4.20452,7.26924,24036,-50,-50,14,-50,50,16,50,-50,24,50,50,22
-16.7513,16.38,-7.34424,6350,-50,-50,7,-50,50,7,50,-50,1,50,50,5
-4.70573,-35.2173,5.59706,57,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-31.6504,6.81381,6.52444,78,-50,-50,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-20.7872,-18.4375,8.43191,37,-50,-50,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-18.1167,-2.83605,8.19969,710,-50,-50,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
1.03354,-21.3399,-7.23784,40,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
10.2354,-18.2712,-6.82616,10373,-50,-50,13,-50,50,6,50,-50,11,50,50,8
43.3547,-20.9156,1.92794,55,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-45.5514,31.4475,-4.97096,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-21.6212,22.2481,9.79229,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-15.1125,-4.61873,1.66152,61,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-11.0996,-21.0119,2.35989,5626,-99.9,-99.9,-1,-50,50,2,50,-50,19,50,50,2
25.5964,37.1339,-7.30626,58,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
29.7066,-12.6433,3.82078,64364,-50,-50,29,-50,50,37,50,-50,89,50,50,37
-34.5192,20.7106,-1.98521,81,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-34.1178,-3.27163,-1.4752,104,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
9.23718,15.5487,5.20194,12802,-50,-50,7,-50,50,15,50,-50,5,50,50,13
-14.5249,22.0297,7.03394,27416,-50,-50,21,-50,50,29,50,-50,15,50,50,20
32.0246,-3.2795,1.60061,106219,-50,-50,53,-50,50,40,50,-50,119,50,50,98
-28.8389,-2.32661,-4.87549,172289,-50,-50,180,-50,50,131,50,-50,95,50,50,69
-10.3737,34.149,2.98529,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
31.6887,-9.09793,1.46612,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-32.0251,34.658,7.03225,79,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-17.1861,-9.05715,6.75644,2184,-50,-50,2,-50,50,1,50,-50,3,-99.9,-99.9,-1
