vx,vy,vz,sci_photons,xpos0,ypos0,photons0,xpos1,ypos1,photons1,xpos2,ypos2,photons2,xpos3,ypos3,photons3
-14.0229,21.4888,-4.9454,32,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-33.5141,-18.4582,2.67813,35531,-35,-35,84,-35,35,35,35,-35,17,35,35,16
8.41829,28.174,-8.88773,127,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,35,35,1
27.7173,-17.6133,-9.80635,87,-99.9,-99.9,-1,-99.9,-99.9,-1,35,-35,1,-99.9,-99.9,-1
0.594437,-18.7042,1.47286,82,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
2.8619,11.9409,5.13302,220733,-35,-35,136,-35,35,228,35,-35,140,35,35,285
-5.35531,3.52482,7.50571,65,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
26.622,-32.7725,2.67473,37666,-35,-35,18,-35,35,10,35,-35,146,35,35,21
-25.1277,34.5959,1.76182,46,-99.9,-99.9,-1,-35,35,1,-99.9,-99.9,-1,-99.9,-99.9,-1
7.37522,-19.4936,0.210657,61479,-35,-35,66,-35,35,46,35,-35,97,35,35,36
-24.159,-30.0006,5.43832,31874,-35,-35,145,-35,35,8,35,-35,21,35,35,13
9.10884,-34.9153,-8.77061,4219,-35,-35,4,-35,35,1,35,-35,8,35,35,1
-32.9961,-1.98807,-1.27391,4058,-35,-35,3,-35,35,3,35,-35,5,35,35,2
-8.23167,-21.0479,-2.31919,2745,-35,-35,3,-35,35,2,35,-35,3,-99.9,-99.9,-1
-1.22125,17.6084,-9.6498,21059,-35,-35,13,-35,35,22,35,-35,17,35,35,21
4.35681,-22.5986,-1.54469,129,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
29.6616,21.5251,9.05748,6832,-35,-35,2,-35,35,6,35,-35,6,35,35,20
18.2322,-1.4807,-6.09167,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-25.808,17.3089,2.06242,80,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-13.9023,4.46629,3.65667,50,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-21.9966,-8.88726,8.56009,56,-99.9,-99.9,-1,-35,35,1,-99.9,-99.9,-1,-99.9,-99.9,-1
-23.0479,13.9387,0.602846,30295,-35,-35,32,-35,35,47,35,-35,13,35,35,30
-21.0768,5.26313,0.837599,112,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-28.1262,30.6286,5.27872,653,-35,-35,1,-35,35,7,-99.9,-99.9,-1,-99.9,-99.9,-1
6.37205,0.336665,-0.0564467,79,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-5.72363,23.9765,8.75501,6074,-99.9,-99.9,-1,-35,35,12,35,-35,4,35,35,5
32.1229,-32.7401,0.129142,31262,-35,-35,19,-35,35,10,35,-35,289,35,35,20
-34.5341,15.9406,1.95486,46,-99.9,-99.9,-1,-35,35,1,-99.9,-99.9,-1,-99.9,-99.9,-1
28.4461,-31.8516,9.00849,1125,-99.9,-99.9,-1,-99.9,-99.9,-1,35,-35,5,-99.9,-99.9,-1
5.04047,27.8378,0.0282409,5251,-35,-35,2,-35,35,7,35,-35,1,35,35,3
27.1391,15.2798,-0.403935,65143,-35,-35,38,-35,35,46,35,-35,53,35,35,124
-14.0765,-1.98649,-8.70081,34887,-35,-35,38,-35,35,31,35,-35,28,35,35,30
32.4812,-26.5441,-8.17203,185150,-35,-35,110,-35,35,77,35,-35,901,35,35,107
-5.53606,-7.58834,-7.18771,82021,-35,-35,89,-35,35,60,35,-35,88,35,35,61
-26.7551,4.68224,5.64328,40263,-35,-35,41,-35,35,56,35,-35,29,35,35,31
