vx,vy,vz,sci_photons,xpos0,ypos0,photons0,xpos1,ypos1,photons1,xpos2,ypos2,photons2,xpos3,ypos3,photons3
-18.8058,17.1695,9.80216,51,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-9.27446,-27.5283,0.554381,3991,-30,-30,3,-30,30,2,30,-30,3,30,30,1
-16.7542,-14.9885,2.51486,45537,-30,-30,36,-30,30,32,30,-30,20,30,30,78
9.02841,-3.44904,7.35218,15497,-30,-30,21,-30,30,11,30,-30,15,30,30,24
8.79602,-18.9474,7.08246,123,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
9.00359,-10.6292,-8.37498,115050,-30,-30,119,-30,30,79,30,-30,206,30,30,125
-9.39951,20.9693,-1.90072,91,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-23.6447,-5.23876,6.93604,5720,-30,-30,11,-30,30,5,30,-30,4,30,30,4
22.0643,28.3981,-2.43807,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-21.5282,-3.72866,-6.39396,1522,-30,-30,1,-30,30,3,-99.9,-99.9,-1,-99.9,-99.9,-1
-16.051,-1.30262,-9.53357,34293,-30,-30,55,-30,30,45,30,-30,20,30,30,27
-3.60825,11.5823,9.44492,32873,-30,-30,31,-30,30,46,30,-30,26,30,30,40
-0.896696,20.5485,-2.78217,189,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
26.1756,-28.8774,1.04468,25212,-30,-30,18,-30,30,9,30,-30,197,30,30,20
-1.42876,9.27775,-9.92653,6689,-30,-30,3,-30,30,11,30,-30,4,30,30,9
-11.1654,11.5596,-3.64745,58894,-30,-30,69,-30,30,105,30,-30,35,30,30,51
23.36,-16.7737,1.93415,1847,-99.9,-99.9,-1,-30,30,1,30,-30,4,30,30,3
-29.695,-29.6997,-0.356007,574,-30,-30,4,-30,30,1,-99.9,-99.9,-1,-99.9,-99.9,-1
6.13696,-14.4276,7.8811,9037,-30,-30,11,-30,30,9,30,-30,14,30,30,4
13.1777,-9.27655,-4.41557,7598,-30,-30,5,-30,30,7,30,-30,7,30,30,8
-0.81324,-22.6,3.20783,41754,-30,-30,76,-30,30,27,30,-30,73,30,30,23
29.447,-7.48765,8.56587,74,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-7.36095,-13.6364,-5.72664,103,-99.9,-99.9,-1,-30,30,1,-99.9,-99.9,-1,30,30,1
-14.2571,19.1675,6.54824,34,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
16.9673,-11.6661,0.092909,89,-30,-30,1,-99.9,-99.9,-1,-99.9,-99.9,-1,30,30,1
16.9788,4.76435,-6.17275,84951,-30,-30,62,-30,30,61,30,-30,93,30,30,112
-4.64868,27.6815,1.30688,57,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,30,30,1
3.99856,-23.9279,-2.07292,44,-30,-30,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-12.6158,14.0307,-6.84887,46,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
7.63552,-15.8981,-7.14037,49,-99.9,-99.9,-1,-30,30,1,-99.9,-99.9,-1,-99.9,-99.9,-1
23.7224,21.6925,5.82013,52,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
14.2278,13.2706,5.46441,5104,-30,-30,1,-30,30,3,30,-30,7,30,30,12
-0.235481,16.0317,-3.88669,75,-30,-30,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
12.6638,-9.00082,5.04363,6584,-30,-30,6,-30,30,8,30,-30,12,30,30,5
20.0605,-25.691,2.64901,1849,-30,-30,3,-30,30,1,30,-30,11,30,30,3
5.52745,-1.88096,8.5735,6800,-30,-30,5,-30,30,4,30,-30,9,30,30,9
-11.0245,17.1042,-8.47575,86,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
20.1214,18.8599,-4.88531,77,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,30,30,2
2.90488,-21.8648,3.42933,137,-30,-30,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
12.0593,17.7701,-4.88355,77,-30,-30,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-13.3588,-0.5499,2.06367,153,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
13.7608,7.26,-7.17248,1171,-30,-30,1,-30,30,1,-99.9,-99.9,-1,30,30,1
-7.95926,9.23009,-1.86813,73,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-17.925,-19.281,3.62208,50,-99.9,-99.9,-1,-99.9,-99.9,-1,30,-30,1,-99.9,-99.9,-1
8.64644,-28.2553,-2.04068,113084,-30,-30,104,-30,30,51,30,-30,280,30,30,77
-4.62778,7.02341,0.51504,1634,-30,-30,3,-30,30,5,30,-30,1,30,30,6
-8.23766,17.854,-6.88076,101784,-30,-30,96,-30,30,209,30,-30,67,30,30,115
5.91053,17.5195,-3.82718,150432,-30,-30,104,-30,30,190,30,-30,126,30,30,275
9.37548,18.9007,-6.43878,98,-30,-30,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
24.5898,-18.4523,-9.77284,1108,-30,-30,1,-99.9,-99.9,-1,30,-30,3,30,30,2
7.38441,21.6116,0.459201,54697,-30,-30,31,-30,30,31,30,-30,50,30,30,40
25.012,-26.275,-0.393258,111811,-30,-30,72,-30,30,48,30,-30,784,30,30,69
15.35,-17.4575,6.9069,22638,-30,-30,29,-30,30,11,30,-30,37,30,30,19
27.4243,2.44734,-7.12794,5909,-30,-30,2,-30,30,4,30,-30,9,30,30,12
-17.5277,23.6619,0.533185,504,-99.9,-99.9,-1,-30,30,1,-99.9,-99.9,-1,30,30,2
6.20678,18.7792,8.81676,9850,-30,-30,3,-30,30,14,30,-30,5,30,30,18
2.31964,-15.9772,-5.67115,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
28.3584,23.3715,0.504818,30525,-30,-30,18,-30,30,24,30,-30,26,30,30,205
-5.56015,16.4473,3.82269,148141,-30,-30,136,-30,30,230,30,-30,116,30,30,164
29.5848,-23.629,5.65242,89,-99.9,-99.9,-1,-99.9,-99.9,-1,30,-30,1,-99.9,-99.9,-1
-21.8545,-13.7322,-4.19993,67,-30,-30,2,-30,30,1,-99.9,-99.9,-1,-99.9,-99.9,-1
27.9014,-26.7842,1.02415,107723,-30,-30,74,-30,30,60,30,-30,627,30,30,80
-3.72277,-27.2016,2.41356,38,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
11.4787,-7.71475,-0.896502,78,-99.9,-99.9,-1,-99.9,-99.9,-1,30,-30,1,-99.9,-99.9,-1
21.0293,-12.6458,0.862917,69,-99.9,-99.9,-1,-99.9,-99.9,-1,30,-30,1,-99.9,-99.9,-1
9.15842,22.0568,2.36147,57,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-25.6791,13.7778,6.08165,4139,-30,-30,6,-30,30,8,30,-30,2,30,30,3
-1.03591,5.76441,-2.14773,77857,-30,-30,62,-30,30,99,30,-30,63,30,30,78
-23.5616,9.52434,7.98978,29873,-30,-30,37,-30,30,72,30,-30,25,30,30,25
25.0748,-25.5696,3.98289,1249,-99.9,-99.9,-1,-30,30,1,30,-30,7,-99.9,-99.9,-1
-21.8422,18.7558,-3.31233,43518,-30,-30,47,-30,30,85,30,-30,27,30,30,37
-3.14853,-11.3628,-3.32317,45233,-30,-30,54,-30,30,27,30,-30,57,30,30,60
2.17897,14.5905,-6.41227,60,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
27.3822,-5.79144,-8.13081,92465,-30,-30,60,-30,30,55,30,-30,157,30,30,137
-20.2939,25.4775,-9.71368,433217,-30,-30,340,-30,30,1855,30,-30,200,30,30,291
-7.16896,-24.2591,9.44809,5419,-30,-30,12,-30,30,2,30,-30,4,30,30,2
18.0375,-3.21857,1.99764,2800,-30,-30,5,-30,30,1,30,-30,2,30,30,6
4.37053,-26.9908,-2.07131,27871,-30,-30,30,-30,30,20,30,-30,44,30,30,19
20.9967,-13.8977,1.49783,59159,-30,-30,43,-30,30,28,30,-30,174,30,30,42
7.81713,-19.237,-5.20698,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-23.1979,-3.91175,1.26546,59,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-12.0196,18.419,-4.9454,32,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-28.7264,-15.8213,2.67813,35531,-30,-30,106,-30,30,24,30,-30,18,30,30,16
24.9307,19.0974,2.37379,1401,-99.9,-99.9,-1,-30,30,1,30,-30,1,30,30,3
25.1939,20.874,0.484648,82,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
2.74535,14.2542,-4.79339,63,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
10.4846,23.199,2.82682,110,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-19.4907,-18.4802,4.24236,34,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
23.4523,28.8336,-2.1453,103,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
29.8406,-26.2728,2.38577,186,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-19.6773,-2.8994,-2.52388,2850,-30,-30,8,-30,30,2,30,-30,3,30,30,2
14.1268,-11.0294,-0.118728,1894,-99.9,-99.9,-1,-30,30,1,30,-30,2,30,30,1
2.07422,-1.18679,5.74259,81,-99.9,-99.9,-1,-30,30,1,-99.9,-99.9,-1,-99.9,-99.9,-1
15.0918,0.877032,-3.34063,127439,-30,-30,92,-30,30,104,30,-30,159,30,30,200
24.4636,7.57371,-9.88729,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-22.9163,-11.1633,-2.38179,116642,-30,-30,295,-30,30,137,30,-30,90,30,30,77
-19.514,23.155,1.00886,70,-99.9,-99.9,-1,-30,30,1,-99.9,-99.9,-1,-99.9,-99.9,-1
-19.9652,-0.906449,-5.61377,5526,-30,-30,4,-30,30,7,30,-30,2,30,30,5
3.47936,-24.5506,9.92441,56683,-30,-30,77,-30,30,37,30,-30,104,30,30,35
12.6003,-16.3963,3.61161,67,-99.9,-99.9,-1,-30,30,1,-99.9,-99.9,-1,-99.9,-99.9,-1
20.5798,-14.9034,-5.66021,205042,-30,-30,173,-30,30,101,30,-30,644,30,30,172
-10.8026,13.4695,0.734225,17144,-30,-30,19,-30,30,39,30,-30,9,30,30,23
20.5463,-23.2423,-0.142157,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
12.5355,-16.1564,-7.20175,89,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-4.2123,3.69814,-9.51906,9169,-30,-30,9,-30,30,8,30,-30,8,30,30,6
23.2801,2.71998,-8.65292,127106,-30,-30,87,-30,30,73,30,-30,228,30,30,182
25.5077,-1.20582,6.53665,106,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
11.4149,15.4701,8.11961,66,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-1.66013,5.98078,0.110211,52,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-27.3874,-25.9446,-2.04842,244704,-30,-30,2468,-30,30,163,30,-30,160,30,30,92
-24.4869,17.2401,-7.25874,75435,-30,-30,74,-30,30,275,30,-30,46,30,30,57
19.9384,29.1412,7.15504,194,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,30,30,1
11.8672,19.0153,5.49785,46,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-5.83186,-1.34589,-4.09833,14361,-30,-30,14,-30,30,20,30,-30,9,30,30,13
-16.7116,-16.2383,-7.75494,93,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
3.66391,28.7043,9.85463,17949,-30,-30,8,-30,30,22,30,-30,13,30,30,29
-10.7161,-6.89134,0.575172,1334,-30,-30,1,-99.9,-99.9,-1,30,-30,2,-99.9,-99.9,-1
-9.4756,29.3427,2.52943,38,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
3.92854,18.0851,5.94668,21299,-30,-30,14,-30,30,23,30,-30,13,30,30,46
-15.4934,-14.9717,1.37126,5391,-30,-30,5,-30,30,2,30,-30,4,30,30,4
4.39689,11.9873,0.80238,70,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-10.9569,-0.156701,-6.35589,74084,-30,-30,103,-30,30,105,30,-30,62,30,30,65
17.6813,16.2016,-0.797156,11215,-30,-30,2,-30,30,9,30,-30,10,30,30,22
-14.4432,18.5928,6.38846,81,-99.9,-99.9,-1,-99.9,-99.9,-1,30,-30,1,-99.9,-99.9,-1
-0.514116,-17.3218,5.13882,1560,-30,-30,3,-99.9,-99.9,-1,30,-30,3,30,30,1
29.3246,-1.38248,5.03133,45232,-30,-30,26,-30,30,34,30,-30,67,30,30,76
-10.5399,-21.1896,9.27754,234,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
7.43842,-18.4476,1.77459,103543,-30,-30,140,-30,30,60,30,-30,179,30,30,83
26.939,10.2776,0.969666,36,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
27.6537,-28.1269,1.77002,81118,-30,-30,44,-30,30,54,30,-30,455,30,30,320
18.3684,-3.93664,-6.89226,45,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-15.03,-12.4115,-7.82634,101,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-29.5621,23.9841,-3.71637,117,-99.9,-99.9,-1,-30,30,2,-99.9,-99.9,-1,-99.9,-99.9,-1
-27.2193,8.6289,5.92324,101,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-26.4992,4.93226,7.11469,11787,-30,-30,15,-30,30,23,30,-30,8,30,30,10
11.4159,-18.3292,5.67245,107,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,30,30,1
-16.9069,-8.01382,-3.74302,71272,-30,-30,142,-30,30,86,30,-30,48,30,30,49
-22.5925,-27.0213,-2.80932,86,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-18.6878,15.2082,-4.96791,114564,-30,-30,99,-30,30,295,30,-30,69,30,30,112
1.56253,-15.8938,1.0005,70,-30,-30,1,-99.9,-99.9,-1,30,-30,1,-99.9,-99.9,-1
-3.07488,7.74584,-1.87334,62,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-12.7392,27.0288,2.84597,16780,-30,-30,16,-30,30,43,30,-30,9,30,30,17
15.958,-24.6666,6.86177,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
27.539,21.7587,-1.18845,18745,-30,-30,11,-30,30,12,30,-30,14,30,30,67
5.78715,-29.2524,2.35817,23634,-30,-30,31,-30,30,18,30,-30,25,30,30,9
27.9431,-14.3377,1.52345,107103,-30,-30,70,-30,30,56,30,-30,279,30,30,108
22.9639,29.575,-6.08985,132,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-7.30636,-18.3119,5.24219,9895,-30,-30,11,-30,30,5,30,-30,16,30,30,7
21.6308,-3.09518,-0.421295,156029,-30,-30,95,-30,30,112,30,-30,238,30,30,247
6.21044,6.72165,-6.36324,94985,-30,-30,66,-30,30,97,30,-30,84,30,30,143
5.00947,-7.77648,7.2752,6853,-30,-30,7,-30,30,8,30,-30,6,30,30,7
21.5628,11.4197,0.366237,54941,-30,-30,33,-30,30,39,30,-30,74,30,30,126
-11.621,-28.7537,7.03739,3289,-30,-30,9,-30,30,1,30,-30,2,30,30,2
-17.8178,2.45461,9.09922,43691,-30,-30,36,-30,30,54,30,-30,27,30,30,24
-27.5825,21.4894,-1.85459,91719,-30,-30,80,-30,30,372,30,-30,49,30,30,72
16.1627,1.61475,8.57726,3449,-30,-30,2,-30,30,3,30,-30,7,30,30,7
6.40217,24.0744,7.65998,80228,-30,-30,40,-30,30,106,30,-30,54,30,30,150
28.9449,-23.5103,6.02735,7402,-30,-30,2,-30,30,3,30,-30,52,30,30,3
22.4741,-29.2979,-3.58023,31117,-30,-30,29,-30,30,15,30,-30,147,30,30,25
13.5307,-12.3025,-7.54283,1208,-30,-30,4,-30,30,1,30,-30,4,-99.9,-99.9,-1
-1.17062,-15.691,7.2559,69752,-30,-30,97,-30,30,59,30,-30,87,30,30,63
-19.1762,-4.20781,9.01042,921,-30,-30,1,-30,30,1,-99.9,-99.9,-1,-99.9,-99.9,-1
9.23383,23.8957,-9.16199,112364,-30,-30,75,-30,30,124,30,-30,75,30,30,222
-2.55705,-26.3366,-0.171319,90742,-30,-30,165,-30,30,65,30,-30,113,30,30,52
-7.9329,-6.58647,-0.134168,99,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,30,30,1
6.03575,-23.8651,-8.58582,174297,-30,-30,199,-30,30,120,30,-30,307,30,30,140
-13.874,3.1751,-3.11675,107789,-30,-30,145,-30,30,177,30,-30,70,30,30,101
3.3391,-13.4704,-4.31694,78763,-30,-30,81,-30,30,79,30,-30,108,30,30,54
10.2815,-1.70303,0.746374,108,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-29.4789,-9.70113,-7.13227,242592,-30,-30,613,-30,30,235,30,-30,156,30,30,135
17.5198,7.59221,-3.00732,200113,-30,-30,155,-30,30,185,30,-30,281,30,30,290
18.3956,-6.2281,0.773534,94,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
22.8056,-18.8346,-9.16693,84,-99.9,-99.9,-1,-30,30,1,-99.9,-99.9,-1,-99.9,-99.9,-1
10.7687,0.741037,-0.117807,104,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.507145,-26.0486,-6.68195,302819,-30,-30,432,-30,30,206,30,-30,450,30,30,227
-29.0869,-9.49783,-2.8977,93744,-30,-30,185,-30,30,116,30,-30,66,30,30,63
5.58362,2.50654,-4.62844,17437,-30,-30,18,-30,30,17,30,-30,18,30,30,24
-18.9695,16.6827,-6.63019,75,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-5.04319,2.69445,-7.55131,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
17.3264,10.7312,8.6056,107,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,30,30,1
-12.9646,14.4186,-7.80985,107932,-30,-30,111,-30,30,237,30,-30,79,30,30,96
-5.02941,-9.07294,9.87391,18623,-30,-30,32,-30,30,21,30,-30,22,30,30,12
2.46719,-23.6878,0.352369,1891,-30,-30,2,-99.9,-99.9,-1,30,-30,2,30,30,1
-21.6382,25.5917,3.67598,44190,-30,-30,30,-30,30,179,30,-30,35,30,30,42
0.121751,22.1956,6.19801,84,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-14.7222,20.8009,-5.40351,73,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
25.1889,14.1665,-6.61702,157094,-30,-30,82,-30,30,103,30,-30,142,30,30,637
-22.6154,-29.7626,-7.73907,14938,-30,-30,85,-30,30,9,30,-30,9,30,30,6
16.3076,1.06353,2.22144,122,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
10.6551,27.6877,-9.85629,11035,-30,-30,7,-30,30,12,30,-30,10,30,30,37
-16.9236,8.82289,-0.732827,54399,-30,-30,59,-30,30,97,30,-30,38,30,30,46
-29.9698,-2.40676,-6.59127,96,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
13.5482,24.8639,9.06712,39122,-30,-30,20,-30,30,39,30,-30,31,30,30,106
16.2473,13.6025,-2.45366,16264,-30,-30,12,-30,30,25,30,-30,9,30,30,32
-21.6274,-0.0409953,5.16119,104624,-30,-30,169,-30,30,159,30,-30,68,30,30,57
-25.1629,0.00526015,-7.02359,94983,-30,-30,186,-30,30,136,30,-30,55,30,30,63
18.6446,-23.7141,3.46641,63914,-30,-30,66,-30,30,51,30,-30,161,30,30,62
