vx,vy,vz,sci_photons,xpos0,ypos0,photons0,xpos1,ypos1,photons1,xpos2,ypos2,photons2,xpos3,ypos3,photons3
-35.2107,-13.1429,1.67531,3749,-25,-25,4,-25,25,4,25,-25,2,-99.9,-99.9,-1
-7.11779,-9.75643,-32.1877,518556,-25,-25,365,-25,25,267,25,-25,560,25,25,307
-34.3994,6.02003,-19.3567,443226,-25,-25,358,-25,25,326,25,-25,206,25,25,188
21.7566,-9.27889,-24.9874,139591,-25,-25,80,-25,25,82,25,-25,129,25,25,82
-31.602,26.2391,9.63176,10023,-25,-25,3,-25,25,18,25,-25,6,25,25,4
-12.4912,14.9634,-30.1375,47169,-25,-25,35,-25,25,38,25,-25,24,25,25,37
1.04218,-26.4928,11.1929,229791,-25,-25,132,-25,25,120,25,-25,171,25,25,110
13.8775,-18.2038,15.886,4198,-99.9,-99.9,-1,-25,25,2,25,-25,11,25,25,4
-26.3605,33.4266,-0.50715,27023,-25,-25,13,-25,25,39,25,-25,8,25,25,21
-39.096,-6.55213,-31.0549,39,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
16.5214,-36.9902,-2.83678,8878,-25,-25,6,-25,25,5,25,-25,11,25,25,4
33.0891,-6.80139,-6.72711,209,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-25,1,-99.9,-99.9,-1
34.1695,-22.1169,-9.04774,82,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
25.2883,-14.2656,15.5277,12906,-25,-25,5,-25,25,8,25,-25,30,25,25,4
-41.6247,-14.8263,33.7068,93158,-25,-25,54,-25,25,62,25,-25,41,25,25,46
26.5563,-8.03142,25.0195,53,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
23.647,22.7895,19.0316,119,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.877197,-5.09714,23.4273,96,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-4.81331,29.6055,-34.0217,174,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-29.1951,-6.02042,33.1412,157496,-25,-25,119,-25,25,134,25,-25,62,25,25,86
-14.8443,22.4622,-26.0151,58,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-10.3843,-44.6253,-20.1363,60548,-25,-25,42,-25,25,29,25,-25,48,25,25,28
32.4679,30.6476,-10.4176,31,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
32.6488,-44.8385,-0.276621,263707,-25,-25,132,-25,25,105,25,-25,237,25,25,143
-38.4884,-14.9145,20.0455,122655,-25,-25,102,-25,25,72,25,-25,58,25,25,40
-11.1836,-40.291,16.0198,117900,-25,-25,69,-25,25,57,25,-25,87,25,25,47
33.4707,-24.2466,-28.7653,6458,-25,-25,4,-25,25,3,25,-25,10,25,25,6
-44.6293,2.31422,-2.92962,48,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-34.1079,-6.52022,-26.54,111,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-25,1,-99.9,-99.9,-1
26.1676,-39.1913,13.7796,144910,-25,-25,64,-25,25,58,25,-25,248,25,25,82
-41.098,8.07448,-27.1848,88159,-25,-25,60,-25,25,78,25,-25,41,25,25,36
19.546,-20.5568,12.1168,10829,-25,-25,7,-25,25,6,25,-25,18,25,25,2
-32.3208,20.3511,5.80864,61,-99.9,-99.9,-1,-25,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1
-41.5146,-22.5093,10.5167,38377,-25,-25,41,-25,25,28,25,-25,24,25,25,26
