vx,vy,vz,sci_photons,xpos0,ypos0,photons0,xpos1,ypos1,photons1,xpos2,ypos2,photons2,xpos3,ypos3,photons3
30.5138,-2.58153,3.58461,3252,-25,-25,1,-25,25,3,25,-25,7,25,25,4
32.6444,-23.7942,-6.65225,123264,-25,-25,93,-25,25,49,25,-25,575,25,25,79
-35.6874,-6.31556,9.59955,1821,-25,-25,5,-25,25,4,25,-25,3,25,25,2
35.3854,39.017,0.797439,48267,-25,-25,18,-25,25,28,25,-25,34,25,25,141
23.4698,-1.40268,-7.71304,48,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-8.05031,-40.3678,-9.90013,307044,-25,-25,1240,-25,25,206,25,-25,338,25,25,163
35.5319,44.8032,-9.70247,108180,-25,-25,34,-25,25,53,25,-25,59,25,25,229
-21.6106,-5.39003,1.32597,3388,-25,-25,9,-25,25,11,25,-25,3,25,25,4
-31.8789,15.656,-8.36623,84,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-4.51663,2.6833,1.54166,47479,-25,-25,73,-25,25,63,25,-25,46,25,25,56
15.9597,-6.57949,-6.3249,100768,-25,-25,112,-25,25,111,25,-25,216,25,25,154
-4.00972,-24.9291,0.125525,79,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-25,1,-99.9,-99.9,-1
-40.9766,7.13929,4.94353,31251,-25,-25,27,-25,25,56,25,-25,14,25,25,16
23.2571,42.4532,8.77693,4244,-25,-25,2,-25,25,5,25,-25,3,25,25,10
5.04604,-33.6497,9.77181,9675,-25,-25,16,-25,25,3,25,-25,27,25,25,8
-28.4595,27.2995,-5.6017,71,-99.9,-99.9,-1,-25,25,2,-99.9,-99.9,-1,25,25,1
-20.3078,36.3547,9.43957,47066,-25,-25,30,-25,25,135,25,-25,19,25,25,37
39.2608,40.0686,9.8544,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
11.5251,-27.0107,-2.1202,136,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-25,1,-99.9,-99.9,-1
38.5399,13.976,5.1819,105063,-25,-25,53,-25,25,60,25,-25,128,25,25,298
-40.5751,-39.3607,3.46233,44287,-25,-25,107,-25,25,33,25,-25,30,25,25,17
-15.8099,-31.7845,9.27754,19,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
11.1576,-27.6714,1.77459,56000,-25,-25,81,-25,25,41,25,-25,167,25,25,39
27.9669,-35.5712,3.46641,67486,-25,-25,60,-25,25,26,25,-25,262,25,25,52
10.3412,30.2521,-3.77865,158,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
29.9878,-12.9846,-2.93082,120973,-25,-25,94,-25,25,67,25,-25,840,25,25,110
-42.9275,2.5622,-2.09615,34688,-25,-25,52,-25,25,46,25,-25,19,25,25,27
21.2373,44.9101,5.56999,45,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-13.1275,5.50629,-6.3544,176730,-25,-25,255,-25,25,397,25,-25,146,25,25,174
-23.4022,6.84659,-7.81775,149,-25,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
24.8884,-30.2907,-3.68225,77,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
42.8647,23.7017,-4.88321,143505,-25,-25,64,-25,25,81,25,-25,113,25,25,305
16.1263,10.7683,3.28875,77,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-16.2399,-10.5888,5.70434,75,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-43.8573,-22.4134,2.20631,38969,-25,-25,81,-25,25,36,25,-25,20,25,25,12
-18.2319,11.2158,2.16849,113,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-25.8869,8.25268,3.12292,50629,-25,-25,60,-25,25,146,25,-25,28,25,25,42
7.95692,21.3755,7.97808,33348,-25,-25,38,-25,25,47,25,-25,32,25,25,70
-27.8708,-17.529,9.56383,3692,-25,-25,15,-25,25,4,-99.9,-99.9,-1,25,25,4
12.5093,5.37774,-2.43257,74851,-25,-25,75,-25,25,82,25,-25,116,25,25,156
11.783,-8.39505,5.51829,24151,-25,-25,24,-25,25,24,25,-25,48,25,25,23
-44.3481,28.4447,-8.03002,1949,-25,-25,1,-25,25,3,-99.9,-99.9,-1,25,25,2
11.4687,13.7765,1.12406,55,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-16.1602,0.291633,-9.66357,110,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-29.5159,-4.3491,-2.52388,2619,-25,-25,2,-25,25,1,-99.9,-99.9,-1,25,25,1
-41.1819,24.405,-2.38588,57,-99.9,-99.9,-1,-25,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1
21.1902,-16.5441,-0.118728,1757,-25,-25,1,-25,25,1,25,-25,6,25,25,1
26.3591,-9.50787,3.26488,60,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
6.86582,7.94569,-5.77675,85724,-25,-25,95,-25,25,117,25,-25,96,25,25,161
-37.0332,-41.0697,-7.26339,10017,-25,-25,21,-25,25,8,25,-25,6,25,25,5
-24.8758,-5.76082,-2.74773,75,-99.9,-99.9,-1,-25,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1
-34.8292,-31.3931,-2.37678,92,-25,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-15.7596,-12.6827,4.10672,76,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
18.6175,2.75876,-8.71258,104370,-25,-25,79,-25,25,88,25,-25,183,25,25,183
-17.5081,-21.4178,1.55246,11139,-25,-25,69,-25,25,9,25,-25,10,25,25,9
31.5104,-41.1909,-1.60324,77637,-25,-25,70,-25,25,27,25,-25,201,25,25,36
-2.14176,39.3838,-3.09332,30619,-25,-25,17,-25,25,34,25,-25,17,25,25,47
-10.6809,-13.5564,-8.59513,49535,-25,-25,114,-25,25,41,25,-25,55,25,25,33
20.8057,-8.34733,-6.3607,247979,-25,-25,219,-25,25,220,25,-25,502,25,25,440
18.5828,21.2383,-2.73474,6524,-25,-25,2,-25,25,4,25,-25,1,25,25,6
25.9544,-3.4219,9.82693,1069,-99.9,-99.9,-1,-25,25,1,25,-25,3,25,25,3
-37.069,26.62,4.06532,30530,-25,-25,25,-25,25,78,25,-25,12,25,25,20
40.3245,21.8163,7.70473,44126,-25,-25,15,-25,25,36,25,-25,59,25,25,102
-29.6837,-13.2528,5.94389,44,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
5.96961,37.2994,3.51775,94,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-42.1052,40.8309,8.82067,2397,-25,-25,1,-25,25,3,25,-25,2,-99.9,-99.9,-1
35.9743,-20.6062,-8.61726,117440,-25,-25,62,-25,25,75,25,-25,356,25,25,130
31.9554,9.51192,-6.14933,79,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
26.3096,43.6547,-3.4371,38735,-25,-25,16,-25,25,28,25,-25,23,25,25,97
-24.732,-30.0051,-8.96692,100066,-25,-25,1317,-25,25,64,25,-25,93,25,25,48
1.37018,29.9524,3.08268,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
9.72152,20.0847,-9.18326,51696,-25,-25,37,-25,25,61,25,-25,41,25,25,162
31.295,26.0562,-8.5041,70,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
44.3773,-35.4434,5.65242,89,-25,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
4.60359,-25.3425,-4.30727,7069,-25,-25,21,-25,25,5,25,-25,17,25,25,4
-32.9095,37.1816,-1.12676,73170,-25,-25,46,-25,25,196,25,-25,39,25,25,52
0.104767,9.05071,1.46768,11091,-25,-25,11,-25,25,17,25,-25,13,25,25,14
31.9749,14.9685,5.5663,48,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
33.4264,-29.4796,3.1376,145824,-25,-25,110,-25,25,63,25,-25,614,25,25,114
-7.23004,11.6363,7.28303,107,-25,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
28.7717,-33.182,-7.50294,479,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-25,1,-99.9,-99.9,-1
15.3359,42.7711,-6.63697,46649,-25,-25,28,-25,25,49,25,-25,31,25,25,92
-17.1782,-16.8887,-8.74512,60,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
5.66314,-27.2622,7.00466,50,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-24.4316,-37.2081,2.70237,49,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
7.18414,1.20222,1.66439,85,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-10.1734,-11.7547,2.48502,83,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
8.85125,-6.10731,-9.12804,128274,-25,-25,160,-25,25,156,25,-25,203,25,25,186
10.9127,-6.54633,7.9396,177,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-25,1,-99.9,-99.9,-1
-22.2217,34.6942,-6.22508,57,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
21.3996,3.97333,-0.759898,77674,-25,-25,52,-25,25,72,25,-25,131,25,25,194
-13.0375,-5.69175,-5.25706,6437,-25,-25,15,-25,25,5,25,-25,7,25,25,4
-23.4654,-8.02942,1.59536,119444,-25,-25,288,-25,25,164,25,-25,93,25,25,75
14.6767,-13.599,-6.65886,119,-25,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-7.46998,26.6571,-8.58825,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-2.39658,3.80339,-4.78083,5483,-25,-25,8,-25,25,4,25,-25,5,25,25,10
12.3729,12.4891,-8.55259,103,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-25,1,25,25,1
20.8179,-20.7287,-0.671213,51,-25,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-12.8461,7.19054,3.46062,93,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-16.0153,-10.5075,-0.431161,1072,-25,-25,2,-25,25,1,25,-25,1,-99.9,-99.9,-1
16.5662,-13.6443,-1.02206,151948,-25,-25,163,-25,25,115,25,-25,426,25,25,168
33.1195,43.4349,-5.28504,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-30.5153,-24.4101,1.97497,111,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-32.8803,20.4609,-3.71962,69,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-38.4683,24.0328,1.09785,4246,-25,-25,5,-25,25,17,25,-25,5,25,25,4
-4.34802,-37.0954,9.77645,24278,-25,-25,59,-25,25,18,25,-25,34,25,25,15
24.0563,9.34413,3.57073,2039,-25,-25,3,-25,25,3,25,-25,3,25,25,5
-23.8943,-43.2442,0.871531,82,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-8.54708,-14.6199,3.01641,110,-25,-25,2,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
9.88659,1.24445,0.843258,31,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-31.9825,26.7484,-6.46783,108750,-25,-25,95,-25,25,615,25,-25,52,25,25,66
-15.7602,-22.4343,-3.90792,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.977952,-8.72892,-3.74203,77,-25,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-39.096,-6.55213,-6.05491,39,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-2.65627,8.25269,-0.624875,239,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
23.8193,-40.2988,5.8844,1848,-25,-25,2,-25,25,2,-99.9,-99.9,-1,25,25,2
-32.3615,-42.2866,-3.46098,36830,-25,-25,94,-25,25,17,25,-25,28,25,25,19
32.5856,5.55311,-2.10141,13874,-25,-25,13,-25,25,7,25,-25,21,25,25,40
-19.6721,36.6007,-5.73286,119341,-25,-25,89,-25,25,505,25,-25,40,25,25,106
-43.4222,-7.2105,-6.6863,17661,-25,-25,29,-25,25,35,25,-25,15,25,25,14
-17.4674,2.85944,4.35503,68354,-25,-25,122,-25,25,116,25,-25,73,25,25,51
-37.8217,19.0122,-5.17055,80698,-25,-25,79,-25,25,204,25,-25,49,25,25,47
-10.1623,33.7988,5.24367,85,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
41.0258,-13.4383,-0.59865,125281,-25,-25,102,-25,25,59,25,-25,360,25,25,145
-4.72181,29.0947,6.45175,16016,-25,-25,11,-25,25,34,25,-25,7,25,25,34
-19.3679,23.157,-6.53725,99485,-25,-25,76,-25,25,460,25,-25,75,25,25,102
13.8507,35.8435,-9.16199,117613,-25,-25,64,-25,25,154,25,-25,79,25,25,334
-3.83558,-39.5049,-0.171319,88534,-25,-25,201,-25,25,51,25,-25,106,25,25,51
-11.8994,-9.8797,-0.134168,99,-99.9,-99.9,-1,-25,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1
9.05362,-35.7976,-8.58582,158606,-25,-25,186,-25,25,93,25,-25,413,25,25,95
40.0712,-8.52485,-0.00838935,64997,-25,-25,40,-25,25,31,25,-25,158,25,25,84
-21.7401,-40.6687,9.19755,11300,-25,-25,28,-25,25,7,25,-25,11,25,25,4
-23.1656,19.3507,1.62626,6198,-25,-25,5,-25,25,40,25,-25,4,25,25,6
