vx,vy,vz,sci_photons,xpos0,ypos0,photons0,xpos1,ypos1,photons1,xpos2,ypos2,photons2,xpos3,ypos3,photons3,xpos4,ypos4,photons4,xpos5,ypos5,photons5,xpos6,ypos6,photons6,xpos7,ypos7,photons7,xpos8,ypos8,photons8,xpos9,ypos9,photons9,xpos10,ypos10,photons10,xpos11,ypos11,photons11,xpos12,ypos12,photons12,xpos13,ypos13,photons13,xpos14,ypos14,photons14,xpos15,ypos15,photons15
1.41714,-30.1858,-16.7071,132190,-75,-75,70,-75,-25,74,-75,25,63,-75,75,53,-25,-75,81,-25,-25,135,-25,25,69,-25,75,52,25,-75,110,25,-25,148,25,25,79,25,75,56,75,-75,87,75,-25,75,75,25,48,75,75,61
-15.7335,77.799,24.3208,186,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,75,1,75,-75,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-78.6423,78.5703,23.3814,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
13.0478,94.5617,4.34508,12415,-75,-75,6,-75,-25,5,-75,25,8,-75,75,3,-25,-75,4,-25,-25,6,-25,25,6,-25,75,18,25,-75,10,25,-25,6,25,25,11,25,75,13,75,-75,6,75,-25,5,75,25,2,75,75,10
-16.2703,66.957,-22.5571,435938,-75,-75,167,-75,-25,203,-75,25,249,-75,75,337,-25,-75,182,-25,-25,198,-25,25,317,-25,75,596,25,-75,158,25,-25,179,25,25,303,25,75,360,75,-75,162,75,-25,168,75,25,209,75,75,279
-80.377,53.7168,5.59955,10915,-75,-75,5,-75,-25,11,-75,25,18,-75,75,21,-25,-75,4,-25,-25,4,-25,25,6,-25,75,10,25,-75,3,25,-25,7,25,25,5,25,75,4,75,-75,6,75,-25,1,75,25,8,75,75,5
-37.8729,-19.567,0.373888,164,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,75,1,-99.9,-99.9,-1,-99.9,-99.9,-1,75,25,1,-99.9,-99.9,-1
45.0686,-80.9574,-15.7629,98451,-75,-75,41,-75,-25,52,-75,25,30,-75,75,35,-25,-75,59,-25,-25,53,-25,25,40,-25,75,38,25,-75,149,25,-25,77,25,25,51,25,75,37,75,-75,176,75,-25,75,75,25,53,75,75,37
93.3225,48.9065,3.457,97,-75,-75,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-25,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,75,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1
-49.2246,93.446,18.7528,107,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
54.9623,-48.1672,14.2327,60688,-75,-75,26,-75,-25,31,-75,25,20,-75,75,28,-25,-75,38,-25,-25,31,-25,25,21,-25,75,26,25,-75,47,25,-25,46,25,25,30,25,75,19,75,-75,61,75,-25,53,75,25,41,75,75,39
73.297,-17.8851,-20.6634,16856,-75,-75,8,-75,-25,7,-75,25,5,-75,75,5,-25,-75,7,-25,-25,7,-25,25,5,-25,75,7,25,-75,7,25,-25,13,25,25,9,25,75,10,75,-75,13,75,-25,24,75,25,14,75,75,9
2.28709,49.7851,-8.15219,20664,-75,-75,5,-75,-25,12,-75,25,8,-75,75,11,-25,-75,5,-25,-25,6,-25,25,15,-25,75,15,25,-75,6,25,-25,8,25,25,19,25,75,17,75,-75,7,75,-25,10,75,25,17,75,75,15
-41.0494,-63.9281,8.91434,46,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-17.1239,-42.8237,-18.8024,60575,-75,-75,49,-75,-25,48,-75,25,39,-75,75,24,-25,-75,78,-25,-25,80,-25,25,21,-25,75,29,25,-75,44,25,-25,41,25,25,28,25,75,28,75,-75,31,75,-25,29,75,25,20,75,75,17
-26.7224,89.8952,3.27932,235720,-75,-75,84,-75,-25,113,-75,25,166,-75,75,239,-25,-75,98,-25,-25,110,-25,25,160,-25,75,505,25,-75,72,25,-25,87,25,25,125,25,75,179,75,-75,94,75,-25,79,75,25,116,75,75,134
-64.2634,-76.0825,-0.242595,92988,-75,-75,220,-75,-25,76,-75,25,45,-75,75,49,-25,-75,107,-25,-25,62,-25,25,32,-25,75,37,25,-75,63,25,-25,35,25,25,37,25,75,37,75,-75,39,75,-25,32,75,25,41,75,75,31
64.0498,-90.2066,-10.4979,1401,-75,-75,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-25,75,1,25,-75,3,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,75,-75,5,75,-25,1,75,25,2,-99.9,-99.9,-1
12.2668,-65.5686,1.34571,132161,-75,-75,72,-75,-25,64,-75,25,52,-75,75,46,-25,-75,115,-25,-25,80,-25,25,53,-25,75,43,25,-75,172,25,-25,94,25,25,66,25,75,39,75,-75,107,75,-25,80,75,25,56,75,75,48
-91.8924,91.3897,-22.742,513838,-75,-75,224,-75,-25,285,-75,25,428,-75,75,1411,-25,-75,177,-25,-25,224,-25,25,290,-25,75,476,25,-75,162,25,-25,196,25,25,206,25,75,278,75,-75,163,75,-25,188,75,25,191,75,75,213
-53.0768,-56.0877,-2.89039,73665,-75,-75,89,-75,-25,66,-75,25,42,-75,75,36,-25,-75,59,-25,-25,61,-25,25,27,-25,75,27,25,-75,43,25,-25,31,25,25,30,25,75,20,75,-75,26,75,-25,42,75,25,26,75,75,24
-33.2332,25.4474,19.6135,42,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-49.4854,45.9697,18.0841,44017,-75,-75,21,-75,-25,31,-75,25,53,-75,75,45,-25,-75,17,-25,-25,19,-25,25,28,-25,75,33,25,-75,14,25,-25,20,25,25,18,25,75,25,75,-75,24,75,-25,15,75,25,13,75,75,17
-23.3924,33.5279,6.24396,10341,-75,-75,2,-75,-25,3,-75,25,3,-75,75,15,-25,-75,3,-25,-25,3,-25,25,29,-25,75,3,25,-75,5,25,-25,7,25,25,6,25,75,9,75,-75,5,75,-25,5,75,25,4,75,75,1
-78.1813,-86.7026,-22.2142,4832,-75,-75,8,-75,-25,6,-75,25,1,-75,75,2,-25,-75,3,-25,-25,5,-25,25,2,-99.9,-99.9,-1,25,-75,4,25,-25,2,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,75,25,3,-99.9,-99.9,-1
-15.8369,12.124,2.66369,90,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-78.7587,89.3443,22.1414,15462,-75,-75,3,-75,-25,14,-75,25,18,-75,75,21,-25,-75,2,-25,-25,11,-25,25,8,-25,75,17,25,-75,2,25,-25,10,25,25,4,25,75,7,75,-75,2,75,-25,5,75,25,5,75,75,4
-35.9473,25.6401,-5.63212,4369,-75,-75,3,-75,-25,1,-75,25,4,-75,75,7,-25,-75,3,-25,-25,2,-25,25,3,-25,75,3,25,-75,4,25,-25,1,25,25,3,-99.9,-99.9,-1,75,-75,2,75,-25,2,-99.9,-99.9,-1,75,75,2
55.141,-18.9049,-2.99161,85,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-75,2,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,75,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1
-43.6109,-94.5416,-3.42583,91,-75,-75,1,-75,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
81.6103,20.8337,-3.22157,26234,-75,-75,10,-75,-25,3,-75,25,12,-75,75,10,-25,-75,6,-25,-25,17,-25,25,14,-25,75,11,25,-75,6,25,-25,14,25,25,14,25,75,18,75,-75,11,75,-25,30,75,25,75,75,75,18
27.271,-92.3702,-12.4735,4028,-75,-75,5,-75,-25,2,-99.9,-99.9,-1,-75,75,3,-25,-75,2,-25,-25,3,-25,25,1,-25,75,3,25,-75,6,25,-25,3,-99.9,-99.9,-1,-99.9,-99.9,-1,75,-75,6,75,-25,2,75,25,1,-99.9,-99.9,-1
-51.9385,4.19282,-21.4731,15393,-75,-75,13,-75,-25,19,-75,25,17,-75,75,11,-25,-75,12,-25,-25,16,-25,25,15,-25,75,5,25,-75,10,25,-25,11,25,25,6,25,75,8,75,-75,10,75,-25,5,75,25,11,75,75,6
23.8558,-89.2412,-13.5406,101,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-23.0911,36.6374,16.1138,175,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-25,75,1,25,-75,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-26.1511,-46.3797,5.22551,380337,-75,-75,300,-75,-25,262,-75,25,181,-75,75,165,-25,-75,333,-25,-25,342,-25,25,224,-25,75,157,25,-75,307,25,-25,245,25,25,175,25,75,168,75,-75,219,75,-25,203,75,25,154,75,75,132
-81.9033,-59.1658,-8.31361,49,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
64.418,-5.4499,-11.1714,4229,-75,-75,2,-75,-25,2,-75,25,1,-75,75,1,-25,-75,2,-99.9,-99.9,-1,-25,25,1,-99.9,-99.9,-1,25,-75,3,-99.9,-99.9,-1,25,25,2,25,75,3,-99.9,-99.9,-1,75,-25,4,75,25,2,75,75,1
68.916,-50.2322,-21.592,394458,-75,-75,163,-75,-25,145,-75,25,123,-75,75,120,-25,-75,218,-25,-25,199,-25,25,143,-25,75,128,25,-75,385,25,-25,279,25,25,195,25,75,163,75,-75,919,75,-25,401,75,25,198,75,75,191
57.6974,-73.1713,2.88647,214938,-75,-75,113,-75,-25,93,-75,25,86,-75,75,76,-25,-75,128,-25,-25,81,-25,25,84,-25,75,78,25,-75,232,25,-25,159,25,25,96,25,75,96,75,-75,293,75,-25,216,75,25,115,75,75,96
6.90008,46.2034,-20.5986,76,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
86.7103,-18.3396,-22.7066,286548,-75,-75,90,-75,-25,83,-75,25,96,-75,75,109,-25,-75,130,-25,-25,120,-25,25,115,-25,75,96,25,-75,159,25,-25,179,25,25,173,25,75,150,75,-75,263,75,-25,459,75,25,300,75,75,169
86.7289,-81.1762,1.58945,22793,-75,-75,15,-75,-25,9,-75,25,8,-75,75,4,-25,-75,7,-25,-25,8,-25,25,10,-25,75,8,25,-75,20,25,-25,13,25,25,13,25,75,5,75,-75,65,75,-25,23,75,25,17,75,75,9
-1.93357,-5.92576,-15.6758,90792,-75,-75,60,-75,-25,65,-75,25,47,-75,75,35,-25,-75,58,-25,-25,70,-25,25,70,-25,75,61,25,-75,44,25,-25,99,25,25,77,25,75,46,75,-75,49,75,-25,45,75,25,52,75,75,41
-89.7537,25.9899,19.0569,25033,-75,-75,10,-75,-25,13,-75,25,38,-75,75,29,-25,-75,14,-25,-25,15,-25,25,14,-25,75,21,25,-75,10,25,-25,11,25,25,5,25,75,15,75,-75,6,75,-25,5,75,25,4,75,75,10
-20.2373,-2.97743,8.38993,107,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-25,25,1,-25,75,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
58.3547,-39.6931,-3.95003,113,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-92.4747,-6.92392,6.96767,90,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
4.13977,49.8673,3.84277,331942,-75,-75,135,-75,-25,153,-75,25,211,-75,75,211,-25,-75,121,-25,-25,175,-25,25,270,-25,75,290,25,-75,123,25,-25,153,25,25,223,25,75,263,75,-75,126,75,-25,159,75,25,195,75,75,188
6.11328,64.7444,-16.1229,433968,-75,-75,170,-75,-25,187,-75,25,211,-75,75,341,-25,-75,169,-25,-25,176,-25,25,303,-25,75,637,25,-75,163,25,-25,198,25,25,301,25,75,495,75,-75,158,75,-25,169,75,25,236,75,75,303
46.5619,-44.5617,-14.2996,367160,-75,-75,196,-75,-25,172,-75,25,117,-75,75,110,-25,-75,263,-25,-25,212,-25,25,164,-25,75,131,25,-75,382,25,-25,302,25,25,183,25,75,148,75,-75,384,75,-25,322,75,25,193,75,75,165
-40.0485,83.9629,1.5714,12847,-75,-75,6,-75,-25,2,-75,25,12,-75,75,14,-25,-75,3,-25,-25,10,-25,25,10,-25,75,25,25,-75,4,25,-25,6,25,25,9,25,75,11,75,-75,4,75,-25,3,75,25,10,75,75,10
86.8826,87.2871,15.9925,141,-99.9,-99.9,-1,-75,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,75,75,1
64.6027,-47.5332,-19.6835,547,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-25,-25,1,-99.9,-99.9,-1,-25,75,1,25,-75,2,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,75,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1
62.7889,-21.7568,-5.67257,201618,-75,-75,77,-75,-25,85,-75,25,69,-75,75,70,-25,-75,110,-25,-25,74,-25,25,83,-25,75,73,25,-75,149,25,-25,144,25,25,130,25,75,103,75,-75,192,75,-25,335,75,25,170,75,75,110
5.26462,-65.5902,14.5118,74177,-75,-75,52,-75,-25,35,-75,25,36,-75,75,29,-25,-75,92,-25,-25,47,-25,25,31,-25,75,33,25,-75,62,25,-25,54,25,25,40,25,75,28,75,-75,55,75,-25,49,75,25,37,75,75,27
59.3566,54.846,-3.68388,17602,-75,-75,6,-75,-25,8,-75,25,12,-75,75,5,-25,-75,4,-25,-25,6,-25,25,8,-25,75,6,25,-75,4,25,-25,11,25,25,17,25,75,12,75,-75,7,75,-25,14,75,25,19,75,75,23
50.2507,6.21301,15.1316,28977,-75,-75,8,-75,-25,14,-75,25,9,-75,75,11,-25,-75,12,-25,-25,17,-25,25,10,-25,75,11,25,-75,13,25,-25,24,25,25,22,25,75,23,75,-75,29,75,-25,27,75,25,28,75,75,23
7.57448,34.6139,-3.28858,14055,-75,-75,7,-75,-25,3,-75,25,14,-75,75,7,-25,-75,7,-25,-25,5,-25,25,14,-25,75,6,25,-75,4,25,-25,12,25,25,13,25,75,12,75,-75,7,75,-25,11,75,25,13,75,75,4
-32.6352,22.2947,9.62264,12943,-75,-75,7,-75,-25,8,-75,25,12,-75,75,7,-25,-75,7,-25,-25,12,-25,25,37,-25,75,11,25,-75,4,25,-25,7,25,25,10,25,75,6,75,-75,4,75,-25,5,75,25,7,75,75,12
-10.1747,-22.4679,-17.5841,120893,-75,-75,73,-75,-25,67,-75,25,52,-75,75,51,-25,-75,82,-25,-25,139,-25,25,80,-25,75,58,25,-75,74,25,-25,118,25,25,58,25,75,41,75,-75,60,75,-25,61,75,25,55,75,75,48
-80.5797,86.6055,0.160605,135777,-75,-75,55,-75,-25,77,-75,25,123,-75,75,346,-25,-75,58,-25,-25,53,-25,25,83,-25,75,127,25,-75,43,25,-25,48,25,25,61,25,75,82,75,-75,34,75,-25,44,75,25,46,75,75,54
9.74247,7.30044,-20.3837,109,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
20.7991,13.2089,-23.7294,83,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-33.8051,-35.2784,-18.9297,58,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
79.5793,-34.0713,11.4586,20700,-75,-75,4,-75,-25,6,-75,25,5,-75,75,10,-25,-75,5,-25,-25,8,-25,25,7,-25,75,11,25,-75,14,25,-25,11,25,25,18,25,75,9,75,-75,27,75,-25,48,75,25,13,75,75,12
-82.8386,23.813,22.83,93877,-75,-75,62,-75,-25,93,-75,25,225,-75,75,123,-25,-75,50,-25,-25,59,-25,25,69,-25,75,61,25,-75,45,25,-25,35,25,25,43,25,75,54,75,-75,28,75,-25,30,75,25,30,75,75,43
32.6258,-23.061,-11.3386,56213,-75,-75,23,-75,-25,22,-75,25,22,-75,75,25,-25,-75,29,-25,-25,22,-25,25,19,-25,75,33,25,-75,46,25,-25,84,25,25,27,25,75,21,75,-75,28,75,-25,39,75,25,27,75,75,27
-70.3158,-85.1509,-17.4976,35684,-75,-75,70,-75,-25,22,-75,25,13,-75,75,15,-25,-75,36,-25,-25,21,-25,25,12,-25,75,14,25,-75,13,25,-25,12,25,25,15,25,75,12,75,-75,13,75,-25,8,75,25,14,75,75,11
11.317,84.8235,-5.5426,75150,-75,-75,27,-75,-25,24,-75,25,19,-75,75,18,-25,-75,28,-25,-25,39,-25,25,35,-25,75,35,25,-75,44,25,-25,40,25,25,45,25,75,36,75,-75,65,75,-25,106,75,25,93,75,75,49
-6.01801,19.2033,17.4642,5961,-75,-75,1,-75,-25,2,-75,25,5,-75,75,2,-25,-75,5,-25,-25,1,-25,25,5,-25,75,4,25,-75,3,25,-25,2,25,25,5,25,75,5,75,-75,2,-99.9,-99.9,-1,75,25,3,75,75,5
86.8008,-31.2613,-6.61343,2744,-75,-75,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-25,-75,2,-25,-25,1,-25,25,1,-99.9,-99.9,-1,25,-75,4,-99.9,-99.9,-1,25,25,2,-99.9,-99.9,-1,75,-75,1,75,-25,3,75,25,1,75,75,3
-58.2267,-50.8505,0.145056,55587,-75,-75,70,-75,-25,54,-75,25,32,-75,75,33,-25,-75,55,-25,-25,40,-25,25,35,-25,75,30,25,-75,29,25,-25,27,25,25,31,25,75,24,75,-75,25,75,-25,23,75,25,19,75,75,14
39.2726,-42.182,15.3503,54473,-75,-75,20,-75,-25,22,-75,25,20,-75,75,17,-25,-75,37,-25,-25,41,-25,25,19,-25,75,21,25,-75,43,25,-25,58,25,25,33,25,75,22,75,-75,58,75,-25,55,75,25,39,75,75,24
-44.6094,-70.6008,-15.2725,268438,-75,-75,318,-75,-25,244,-75,25,125,-75,75,113,-25,-75,333,-25,-25,177,-25,25,125,-25,75,107,25,-75,184,25,-25,153,25,25,92,25,75,97,75,-75,116,75,-25,106,75,25,88,75,75,94
-77.542,54.5936,-22.2094,329231,-75,-75,143,-75,-25,197,-75,25,366,-75,75,622,-25,-75,148,-25,-25,143,-25,25,214,-25,75,267,25,-75,105,25,-25,106,25,25,144,25,75,179,75,-75,110,75,-25,92,75,25,118,75,75,142
63.1384,92.2805,-7.53682,285,-99.9,-99.9,-1,-99.9,-99.9,-1,-75,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-75,1,-99.9,-99.9,-1,25,25,1,25,75,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-18.0448,29.6569,5.68262,106,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-43.1237,82.0465,-8.60293,9603,-75,-75,4,-75,-25,1,-75,25,3,-75,75,14,-25,-75,5,-25,-25,3,-25,25,10,-25,75,15,25,-75,1,25,-25,4,25,25,6,25,75,6,75,-75,4,75,-25,4,75,25,4,75,75,7
14.7104,-24.8625,-16.1954,98923,-75,-75,45,-75,-25,61,-75,25,53,-75,75,43,-25,-75,59,-25,-25,73,-25,25,57,-25,75,50,25,-75,62,25,-25,127,25,25,69,25,75,42,75,-75,68,75,-25,62,75,25,44,75,75,44
90.6897,-21.7233,-3.48858,62,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
3.16987,74.5075,22.74,22371,-75,-75,7,-75,-25,8,-75,25,17,-75,75,19,-25,-75,9,-25,-25,8,-25,25,21,-25,75,23,25,-75,13,25,-25,6,25,25,15,25,75,30,75,-75,13,75,-25,11,75,25,14,75,75,22
-74.785,-81.735,13.3737,79902,-75,-75,386,-75,-25,62,-75,25,35,-75,75,40,-25,-75,70,-25,-25,38,-25,25,37,-25,75,24,25,-75,49,25,-25,36,25,25,37,25,75,26,75,-75,35,75,-25,33,75,25,27,75,75,29
-45.4229,37.42,-13.7876,73238,-75,-75,35,-75,-25,37,-75,25,77,-75,75,69,-25,-75,33,-25,-25,40,-25,25,91,-25,75,58,25,-75,20,25,-25,36,25,25,48,25,75,51,75,-75,34,75,-25,22,75,25,27,75,75,34
-85.4824,-51.1744,5.78632,4556,-75,-75,6,-75,-25,2,-99.9,-99.9,-1,-75,75,3,-25,-75,4,-25,-25,5,-25,25,1,-25,75,5,25,-75,3,25,-25,1,25,25,4,25,75,2,75,-75,2,-99.9,-99.9,-1,75,25,1,75,75,2
23.4391,-6.06837,9.20122,88752,-75,-75,28,-75,-25,43,-75,25,35,-75,75,43,-25,-75,48,-25,-25,53,-25,25,46,-25,75,49,25,-75,54,25,-25,67,25,25,63,25,75,45,75,-75,50,75,-25,58,75,25,51,75,75,48
