vx,vy,vz,sci_photons,xpos0,ypos0,photons0,xpos1,ypos1,photons1,xpos2,ypos2,photons2,xpos3,ypos3,photons3,xpos4,ypos4,photons4,xpos5,ypos5,photons5,xpos6,ypos6,photons6,xpos7,ypos7,photons7,xpos8,ypos8,photons8,xpos9,ypos9,photons9,xpos10,ypos10,photons10,xpos11,ypos11,photons11,xpos12,ypos12,photons12,xpos13,ypos13,photons13,xpos14,ypos14,photons14,xpos15,ypos15,photons15
87.5701,-89.0685,1.98147,48124,-75,-75,59,-75,-25,56,-75,25,55,-75,75,58,-25,-75,64,-25,-25,59,-25,25,46,-25,75,50,25,-75,116,25,-25,77,25,25,64,25,75,51,75,-75,261,75,-25,101,75,25,71,75,75,56
-24.8022,82.5192,9.99817,27670,-75,-75,29,-75,-25,34,-75,25,50,-75,75,80,-25,-75,21,-25,-25,37,-25,25,39,-25,75,142,25,-75,28,25,-25,25,25,25,41,25,75,60,75,-75,30,75,-25,26,75,25,41,75,75,47
46.7457,2.85406,0.516078,374800,-75,-75,475,-75,-25,461,-75,25,461,-75,75,472,-25,-75,473,-25,-25,519,-25,25,486,-25,75,474,25,-75,522,25,-25,826,25,25,906,25,75,546,75,-75,623,75,-25,812,75,25,910,75,75,558
58.5548,-27.943,-1.59297,671,-75,-75,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-75,75,1,-25,-75,1,-99.9,-99.9,-1,-25,25,1,-25,75,2,-99.9,-99.9,-1,-99.9,-99.9,-1,25,25,1,-99.9,-99.9,-1,75,-75,1,75,-25,5,-99.9,-99.9,-1,-99.9,-99.9,-1
-1.39907,32.5011,-6.00747,48,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-77.4659,94.3674,-9.2866,46,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-25,75,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
25.9852,-62.9084,6.43302,175897,-75,-75,254,-75,-25,214,-75,25,189,-75,75,213,-25,-75,382,-25,-25,265,-25,25,208,-25,75,187,25,-75,681,25,-25,399,25,25,175,25,75,194,75,-75,386,75,-25,320,75,25,220,75,75,224
64.134,-3.19447,4.54927,35106,-75,-75,47,-75,-25,46,-75,25,43,-75,75,45,-25,-75,42,-25,-25,46,-25,25,46,-25,75,42,25,-75,62,25,-25,57,25,25,78,25,75,63,75,-75,68,75,-25,101,75,25,106,75,75,56
80.2877,-35.9683,-5.13991,117,-99.9,-99.9,-1,-75,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-25,-75,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,75,-75,2,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-54.8223,-15.5772,6.12408,32462,-75,-75,71,-75,-25,90,-75,25,66,-75,75,47,-25,-75,57,-25,-25,83,-25,25,52,-25,75,52,25,-75,48,25,-25,31,25,25,40,25,75,40,75,-75,41,75,-25,29,75,25,42,75,75,42
-45.0421,17.844,-0.553233,908,-99.9,-99.9,-1,-99.9,-99.9,-1,-75,25,3,-75,75,3,-25,-75,1,-25,-25,2,-25,25,7,-25,75,1,-99.9,-99.9,-1,25,-25,2,-99.9,-99.9,-1,25,75,1,-99.9,-99.9,-1,75,-25,2,75,25,4,-99.9,-99.9,-1
-66.5094,-45.3177,-3.27944,134,-99.9,-99.9,-1,-75,-25,1,-75,25,2,-99.9,-99.9,-1,-25,-75,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-25,2,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
69.1664,55.2083,-9.53473,405511,-75,-75,442,-75,-25,441,-75,25,514,-75,75,489,-25,-75,413,-25,-25,469,-25,25,512,-25,75,591,25,-75,478,25,-25,558,25,25,648,25,75,810,75,-75,521,75,-25,687,75,25,1338,75,75,1558
51.8475,-70.5074,-4.78449,81,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,75,75,1
-32.0345,22.7409,-8.9718,38272,-75,-75,61,-75,-25,65,-75,25,63,-75,75,72,-25,-75,42,-25,-25,50,-25,25,212,-25,75,84,25,-75,52,25,-25,42,25,25,72,25,75,65,75,-75,60,75,-25,52,75,25,47,75,75,49
-94.8527,52.6057,-2.28121,174,-99.9,-99.9,-1,-99.9,-99.9,-1,-75,25,2,-75,75,2,-99.9,-99.9,-1,-99.9,-99.9,-1,-25,25,1,-99.9,-99.9,-1,25,-75,2,-99.9,-99.9,-1,25,25,1,25,75,2,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,75,75,1
-22.4809,-63.0048,1.72664,67,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-25,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,75,-25,1,75,25,1,75,75,2
58.3826,94.8904,0.728583,92771,-75,-75,99,-75,-25,107,-75,25,129,-75,75,132,-25,-75,95,-25,-25,99,-25,25,103,-25,75,138,25,-75,98,25,-25,113,25,25,150,25,75,296,75,-75,107,75,-25,139,75,25,148,75,75,368
59.9038,90.9203,-0.272422,85,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-75,75,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-25,75,2,25,-75,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,75,75,3
-38.8124,-73.8618,1.92488,22270,-75,-75,73,-75,-25,35,-75,25,21,-75,75,31,-25,-75,113,-25,-25,46,-25,25,28,-25,75,30,25,-75,36,25,-25,30,25,25,22,25,75,28,75,-75,35,75,-25,30,75,25,27,75,75,34
12.6716,81.8927,1.01609,50,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,75,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-82.237,-30.8761,6.28944,56,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,75,-75,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-18.5949,-63.3681,-2.98309,210300,-75,-75,513,-75,-25,392,-75,25,304,-75,75,242,-25,-75,826,-25,-25,534,-25,25,263,-25,75,260,25,-75,440,25,-25,339,25,25,285,25,75,249,75,-75,300,75,-25,291,75,25,250,75,75,247
-0.901838,-79.0344,-7.27114,33530,-75,-75,64,-75,-25,44,-75,25,38,-75,75,39,-25,-75,134,-25,-25,62,-25,25,45,-25,75,39,25,-75,112,25,-25,75,25,25,41,25,75,51,75,-75,59,75,-25,39,75,25,39,75,75,42
14.4594,-36.5775,-8.08543,23743,-75,-75,47,-75,-25,30,-75,25,34,-75,75,28,-25,-75,45,-25,-25,44,-25,25,33,-25,75,18,25,-75,47,25,-25,98,25,25,37,25,75,36,75,-75,48,75,-25,45,75,25,28,75,75,21
-3.31482,47.7941,-9.64342,16177,-75,-75,13,-75,-25,23,-75,25,17,-75,75,33,-25,-75,22,-25,-25,25,-25,25,30,-25,75,49,25,-75,19,25,-25,19,25,25,34,25,75,47,75,-75,15,75,-25,26,75,25,16,75,75,28
11.8256,-61.3389,0.372158,162,-99.9,-99.9,-1,-75,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-25,-75,1,-25,-25,1,-25,25,1,-99.9,-99.9,-1,25,-75,1,25,-25,1,25,25,1,-99.9,-99.9,-1,75,-75,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
80.5102,58.4254,9.39978,20163,-75,-75,33,-75,-25,15,-75,25,24,-75,75,27,-25,-75,14,-25,-25,23,-25,25,27,-25,75,25,25,-75,23,25,-25,28,25,25,43,25,75,39,75,-75,25,75,-25,33,75,25,66,75,75,70
49.4874,-4.01904,-5.20532,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
29.2405,75.6696,-9.14684,51117,-75,-75,55,-75,-25,64,-75,25,106,-75,75,148,-25,-75,59,-25,-25,67,-25,25,89,-25,75,196,25,-75,44,25,-25,46,25,25,61,25,75,139,75,-75,54,75,-25,58,75,25,71,75,75,80
-8.09733,-83.3992,2.05677,71122,-75,-75,154,-75,-25,122,-75,25,83,-75,75,79,-25,-75,268,-25,-25,105,-25,25,78,-25,75,73,25,-75,170,25,-25,112,25,25,69,25,75,81,75,-75,111,75,-25,74,75,25,77,75,75,91
-89.9596,62.7781,-0.454889,32912,-75,-75,45,-75,-25,45,-75,25,80,-75,75,156,-25,-75,37,-25,-25,46,-25,25,53,-25,75,119,25,-75,34,25,-25,37,25,25,46,25,75,56,75,-75,33,75,-25,38,75,25,38,75,75,28
62.7651,57.822,-6.269,3406,-75,-75,1,-75,-25,1,-75,25,4,-75,75,6,-25,-75,4,-25,-25,5,-25,25,4,-25,75,9,25,-75,7,25,-25,3,25,25,8,25,75,11,75,-75,6,75,-25,5,75,25,10,75,75,12
-2.93926,22.2644,-5.8668,210147,-75,-75,287,-75,-25,305,-75,25,298,-75,75,342,-25,-75,285,-25,-25,309,-25,25,725,-25,75,403,25,-75,265,25,-25,355,25,25,594,25,75,349,75,-75,265,75,-25,265,75,25,304,75,75,318
-20.2489,-47.1098,1.74254,59841,-75,-75,129,-75,-25,108,-75,25,75,-75,75,68,-25,-75,162,-25,-25,183,-25,25,70,-25,75,62,25,-75,125,25,-25,114,25,25,77,25,75,66,75,-75,92,75,-25,88,75,25,90,75,75,65
-21.3426,-21.9892,7.81311,19676,-75,-75,29,-75,-25,40,-75,25,24,-75,75,27,-25,-75,26,-25,-25,352,-25,25,30,-25,75,22,25,-75,20,25,-25,39,25,25,18,25,75,22,75,-75,27,75,-25,20,75,25,16,75,75,19
-39.0855,-82.4677,9.28409,1186,-75,-75,3,-75,-25,1,-99.9,-99.9,-1,-75,75,2,-25,-75,8,-25,-25,2,-25,25,2,-99.9,-99.9,-1,25,-75,2,25,-25,3,-99.9,-99.9,-1,25,75,1,-99.9,-99.9,-1,75,-25,2,75,25,1,75,75,1
-63.8564,-22.7731,-9.56259,170848,-75,-75,370,-75,-25,842,-75,25,307,-75,75,269,-25,-75,284,-25,-25,398,-25,25,297,-25,75,238,25,-75,232,25,-25,206,25,25,223,25,75,187,75,-75,198,75,-25,202,75,25,201,75,75,174
-93.067,-57.3289,2.17708,2689,-75,-75,6,-75,-25,14,-75,25,1,-75,75,4,-25,-75,3,-25,-25,3,-25,25,4,-25,75,2,25,-75,5,25,-25,4,25,25,1,25,75,2,75,-75,2,75,-25,6,75,25,2,75,75,1
27.5585,-32.2354,7.72301,5363,-75,-75,4,-75,-25,8,-75,25,5,-75,75,4,-25,-75,7,-25,-25,5,-25,25,4,-25,75,9,25,-75,16,25,-25,17,25,25,5,25,75,5,75,-75,12,75,-25,13,75,25,8,75,75,4
-63.1314,-93.4998,3.12019,112360,-75,-75,523,-75,-25,201,-75,25,141,-75,75,138,-25,-75,288,-25,-25,173,-25,25,159,-25,75,120,25,-75,169,25,-25,147,25,25,103,25,75,110,75,-75,140,75,-25,145,75,25,129,75,75,123
67.4678,-60.3536,5.13535,28313,-75,-75,43,-75,-25,34,-75,25,31,-75,75,28,-25,-75,35,-25,-25,33,-25,25,32,-25,75,33,25,-75,65,25,-25,47,25,25,38,25,75,42,75,-75,135,75,-25,79,75,25,39,75,75,44
16.2851,-76.1051,6.12339,4884,-75,-75,8,-75,-25,6,-75,25,4,-75,75,2,-25,-75,11,-25,-25,16,-25,25,7,-25,75,3,25,-75,30,25,-25,10,25,25,4,25,75,3,75,-75,16,75,-25,8,75,25,4,75,75,4
26.2239,73.9794,-3.98777,13272,-75,-75,22,-75,-25,14,-75,25,27,-75,75,23,-25,-75,11,-25,-25,11,-25,25,15,-25,75,29,25,-75,16,25,-25,14,25,25,22,25,75,123,75,-75,10,75,-25,17,75,25,19,75,75,27
-90.449,-35.1134,0.195113,6260,-75,-75,11,-75,-25,31,-75,25,16,-75,75,9,-25,-75,8,-25,-25,11,-25,25,2,-25,75,6,25,-75,9,25,-25,7,25,25,10,25,75,4,75,-75,13,75,-25,19,75,25,4,75,75,4
-70.0508,-31.3389,-4.09585,142,-99.9,-99.9,-1,-75,-25,1,-75,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-36.1075,-51.1469,2.14397,56,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,75,-75,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
24.3308,-57.0226,-1.97861,67359,-75,-75,88,-75,-25,85,-75,25,85,-75,75,73,-25,-75,135,-25,-25,111,-25,25,74,-25,75,95,25,-75,389,25,-25,164,25,25,60,25,75,61,75,-75,137,75,-25,104,75,25,95,75,75,75
37.243,-44.1671,4.39817,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-58.7797,40.5816,-8.21117,152071,-75,-75,198,-75,-25,232,-75,25,529,-75,75,467,-25,-75,182,-25,-25,188,-25,25,319,-25,75,303,25,-75,174,25,-25,154,25,25,181,25,75,190,75,-75,192,75,-25,167,75,25,174,75,75,191
-78.7932,-85.4321,6.23012,4990,-75,-75,29,-75,-25,7,-75,25,13,-75,75,5,-25,-75,11,-25,-25,7,-25,25,5,-25,75,7,25,-75,4,25,-25,4,25,25,5,25,75,3,75,-75,3,75,-25,5,75,25,7,75,75,3
-0.74569,50.7672,-2.50062,91271,-75,-75,130,-75,-25,119,-75,25,131,-75,75,157,-25,-75,91,-25,-25,111,-25,25,180,-25,75,216,25,-75,131,25,-25,116,25,25,211,25,75,204,75,-75,130,75,-25,114,75,25,156,75,75,136
40.102,-28.5026,5.31385,3906,-75,-75,3,-75,-25,5,-75,25,5,-75,75,2,-25,-75,4,-25,-25,5,-25,25,5,-25,75,4,25,-75,7,25,-25,9,25,25,4,25,75,8,75,-75,8,75,-25,13,75,25,9,75,75,4
87.4359,-78.0925,-5.37336,311649,-75,-75,372,-75,-25,364,-75,25,344,-75,75,349,-25,-75,439,-25,-25,355,-25,25,335,-25,75,339,25,-75,583,25,-25,491,25,25,384,25,75,355,75,-75,1877,75,-25,772,75,25,451,75,75,366
71.3695,-24.9538,-5.56728,292,-99.9,-99.9,-1,-99.9,-99.9,-1,-75,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-25,2,25,25,1,-99.9,-99.9,-1,75,-75,2,75,-25,2,-99.9,-99.9,-1,75,75,2
4.94803,-50.3304,3.49417,89,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-40.3409,85.5911,3.07673,31206,-75,-75,42,-75,-25,43,-75,25,58,-75,75,102,-25,-75,22,-25,-25,39,-25,25,47,-25,75,142,25,-75,28,25,-25,38,25,25,35,25,75,50,75,-75,38,75,-25,36,75,25,40,75,75,49
-83.0877,-82.481,-3.35096,47129,-75,-75,338,-75,-25,100,-75,25,48,-75,75,61,-25,-75,100,-25,-25,59,-25,25,57,-25,75,63,25,-75,70,25,-25,53,25,25,49,25,75,63,75,-75,73,75,-25,62,75,25,57,75,75,41
-29.6879,32.4604,-3.85339,97,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,75,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1
-37.0542,76.3136,4.51498,199444,-75,-75,227,-75,-25,271,-75,25,370,-75,75,587,-25,-75,248,-25,-25,219,-25,25,347,-25,75,1124,25,-75,247,25,-25,250,25,25,295,25,75,360,75,-75,216,75,-25,212,75,25,277,75,75,258
72.458,13.646,-3.60401,124772,-75,-75,151,-75,-25,128,-75,25,133,-75,75,138,-25,-75,121,-25,-25,145,-25,25,128,-25,75,145,25,-75,163,25,-25,205,25,25,207,25,75,207,75,-75,194,75,-25,324,75,25,720,75,75,243
19.6664,21.2852,-5.53843,95388,-75,-75,120,-75,-25,141,-75,25,126,-75,75,148,-25,-75,127,-25,-25,121,-25,25,183,-25,75,143,25,-75,125,25,-25,153,25,25,807,25,75,199,75,-75,123,75,-25,131,75,25,176,75,75,144
-51.9485,58.3584,8.86823,140,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-75,75,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-52.4243,-32.7577,4.5086,62280,-75,-75,137,-75,-25,170,-75,25,93,-75,75,92,-25,-75,131,-25,-25,155,-25,25,88,-25,75,83,25,-75,74,25,-25,79,25,25,73,25,75,73,75,-75,66,75,-25,75,75,25,64,75,75,68
-0.254854,-14.7793,5.17587,30634,-75,-75,61,-75,-25,43,-75,25,33,-75,75,38,-25,-75,58,-25,-25,76,-25,25,59,-25,75,48,25,-75,52,25,-25,94,25,25,44,25,75,39,75,-75,56,75,-25,44,75,25,42,75,75,39
-35.8636,-18.4977,-1.57127,590,-75,-75,2,-75,-25,1,-99.9,-99.9,-1,-75,75,4,-25,-75,4,-25,-25,2,-25,25,1,-25,75,1,25,-75,2,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,75,25,1,-99.9,-99.9,-1
-23.8155,-73.5779,-2.72921,53,-99.9,-99.9,-1,-75,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-25,-75,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
38.2972,-91.888,-5.29607,17560,-75,-75,38,-75,-25,19,-75,25,18,-75,75,14,-25,-75,36,-25,-25,27,-25,25,24,-25,75,21,25,-75,89,25,-25,30,25,25,23,25,75,18,75,-75,48,75,-25,35,75,25,23,75,75,25
-24.5548,-70.8373,-3.80673,142998,-75,-75,312,-75,-25,242,-75,25,175,-75,75,183,-25,-75,1297,-25,-25,260,-25,25,151,-25,75,156,25,-75,283,25,-25,227,25,25,161,25,75,172,75,-75,216,75,-25,200,75,25,140,75,75,169
-65.7915,92.461,-2.69091,182521,-75,-75,250,-75,-25,227,-75,25,337,-75,75,851,-25,-75,213,-25,-25,203,-25,25,270,-25,75,478,25,-75,188,25,-25,178,25,25,174,25,75,261,75,-75,180,75,-25,202,75,25,226,75,75,251
-33.5295,-73.523,6.26612,9017,-75,-75,18,-75,-25,11,-75,25,4,-75,75,13,-25,-75,58,-25,-25,19,-25,25,12,-25,75,13,25,-75,15,25,-25,15,25,25,7,25,75,8,75,-75,13,75,-25,11,75,25,10,75,75,11
-73.5406,51.4727,-3.38138,69,-99.9,-99.9,-1,-75,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-25,-75,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-36.4881,39.0998,-3.79917,61075,-75,-75,92,-75,-25,91,-75,25,124,-75,75,153,-25,-75,85,-25,-25,103,-25,25,248,-25,75,165,25,-75,76,25,-25,77,25,25,85,25,75,102,75,-75,59,75,-25,57,75,25,86,75,75,89
40.6123,-43.3932,-9.3205,190860,-75,-75,235,-75,-25,261,-75,25,232,-75,75,205,-25,-75,279,-25,-25,265,-25,25,197,-25,75,223,25,-75,502,25,-25,601,25,25,243,25,75,210,75,-75,439,75,-25,447,75,25,265,75,75,282
-68.4055,-30.6928,-7.83807,67192,-75,-75,155,-75,-25,442,-75,25,143,-75,75,99,-25,-75,123,-25,-25,109,-25,25,95,-25,75,84,25,-75,93,25,-25,82,25,25,71,25,75,74,75,-75,98,75,-25,97,75,25,66,75,75,66
