vx,vy,vz,sci_photons,xpos0,ypos0,photons0,xpos1,ypos1,photons1,xpos2,ypos2,photons2,xpos3,ypos3,photons3,xpos4,ypos4,photons4,xpos5,ypos5,photons5,xpos6,ypos6,photons6,xpos7,ypos7,photons7,xpos8,ypos8,photons8,xpos9,ypos9,photons9,xpos10,ypos10,photons10,xpos11,ypos11,photons11,xpos12,ypos12,photons12,xpos13,ypos13,photons13,xpos14,ypos14,photons14,xpos15,ypos15,photons15
3.46502,-40.8943,-12.6322,3195,-75,-75,4,-75,-25,3,-75,25,2,-75,75,2,-25,-75,4,-25,-25,1,-25,25,2,-25,75,2,25,-75,2,-99.9,-99.9,-1,-99.9,-99.9,-1,25,75,1,75,-75,1,75,-25,2,75,25,1,-99.9,-99.9,-1
33.4475,-28.8896,-17.7431,95300,-75,-75,43,-75,-25,39,-75,25,30,-75,75,40,-25,-75,56,-25,-25,45,-25,25,43,-25,75,22,25,-75,79,25,-25,151,25,25,65,25,75,43,75,-75,62,75,-25,81,75,25,54,75,75,44
-11.3537,20.6255,13.6371,36103,-75,-75,19,-75,-25,21,-75,25,24,-75,75,24,-25,-75,19,-25,-25,18,-25,25,47,-25,75,24,25,-75,15,25,-25,22,25,25,27,25,75,34,75,-75,14,75,-25,12,75,25,20,75,75,16
-38.7967,32.2335,11.204,8342,-75,-75,5,-75,-25,4,-75,25,8,-75,75,7,-25,-75,5,-25,-25,6,-25,25,11,-25,75,4,25,-75,1,25,-25,4,25,25,3,25,75,4,75,-75,1,75,-25,2,75,25,5,75,75,3
4.70367,9.7808,-14.6387,362423,-75,-75,176,-75,-25,175,-75,25,194,-75,75,204,-25,-75,185,-25,-25,241,-25,25,277,-25,75,209,25,-75,182,25,-25,294,25,25,369,25,75,235,75,-75,194,75,-25,191,75,25,217,75,75,211
-31.8983,-23.7794,21.6628,118578,-75,-75,105,-75,-25,124,-75,25,91,-75,75,61,-25,-75,82,-25,-25,158,-25,25,74,-25,75,45,25,-75,67,25,-25,74,25,25,41,25,75,48,75,-75,43,75,-25,48,75,25,54,75,75,47
-32.3352,-43.9475,-14.4243,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-11.2288,5.90963,13.4748,99203,-75,-75,49,-75,-25,66,-75,25,68,-75,75,51,-25,-75,49,-25,-25,65,-25,25,77,-25,75,46,25,-75,55,25,-25,58,25,25,77,25,75,54,75,-75,51,75,-25,37,75,25,58,75,75,40
-12.6649,-12.0445,-8.76889,50,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
8.17847,24.8222,10.6932,94,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-25,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
9.13111,27.4082,-1.86198,504654,-75,-75,177,-75,-25,199,-75,25,215,-75,75,295,-25,-75,201,-25,-25,231,-25,25,359,-25,75,352,25,-75,213,25,-25,274,25,25,517,25,75,421,75,-75,243,75,-25,238,75,25,351,75,75,386
-42.273,-7.08833,7.7711,112,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,75,-75,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-18.6396,-12.1019,2.39874,367612,-75,-75,207,-75,-25,259,-75,25,236,-75,75,193,-25,-75,228,-25,-25,334,-25,25,265,-25,75,224,25,-75,188,25,-25,235,25,25,222,25,75,193,75,-75,161,75,-25,171,75,25,143,75,75,188
26.9824,-38.2801,-9.41524,217,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-75,75,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-75,2,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-39.9422,13.0276,-21.5618,64,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,75,-25,1,75,25,1,-99.9,-99.9,-1
-23.3383,-31.3657,-2.46084,347702,-75,-75,277,-75,-25,268,-75,25,199,-75,75,179,-25,-75,265,-25,-25,731,-25,25,206,-25,75,148,25,-75,206,25,-25,224,25,25,158,25,75,137,75,-75,156,75,-25,165,75,25,154,75,75,155
-0.497017,28.5228,-7.58801,119,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-25,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-27.6866,30.7705,11.2394,116926,-75,-75,50,-75,-25,52,-75,25,113,-75,75,77,-25,-75,41,-25,-25,68,-25,25,1255,-25,75,72,25,-75,44,25,-25,48,25,25,61,25,75,72,75,-75,44,75,-25,52,75,25,49,75,75,59
31.7524,7.88839,-10.8266,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
19.9193,-8.06129,-5.54652,155,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
34.7487,2.90208,13.5917,71,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
28.5671,4.13915,5.14248,95,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
29.3261,38.8951,-6.69785,581,-75,-75,2,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,75,-75,1,-99.9,-99.9,-1,75,25,1,-99.9,-99.9,-1
20.8647,32.3164,-24.2409,105760,-75,-75,32,-75,-25,45,-75,25,57,-75,75,64,-25,-75,33,-25,-25,49,-25,25,67,-25,75,60,25,-75,38,25,-25,71,25,25,133,25,75,97,75,-75,42,75,-25,54,75,25,56,75,75,69
-11.8994,-9.8797,-14.9569,128,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,75,25,1,-99.9,-99.9,-1
9.05362,-35.7976,-23.5603,113321,-75,-75,52,-75,-25,54,-75,25,53,-75,75,52,-25,-75,73,-25,-25,119,-25,25,64,-25,75,41,25,-75,101,25,-25,126,25,25,60,25,75,41,75,-75,67,75,-25,74,75,25,44,75,75,54
-32.4877,6.51029,-0.968447,220,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-25,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,75,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1
16.4759,4.48603,-23.9364,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-26.2435,39.5266,-7.84505,329190,-75,-75,161,-75,-25,163,-75,25,276,-75,75,305,-25,-75,127,-25,-25,159,-25,25,405,-25,75,303,25,-75,112,25,-25,140,25,25,210,25,75,217,75,-75,122,75,-25,127,75,25,147,75,75,163
37.2853,-38.5677,-17.2217,268372,-75,-75,125,-75,-25,115,-75,25,108,-75,75,100,-25,-75,193,-25,-25,165,-25,25,124,-25,75,102,25,-75,213,25,-25,294,25,25,160,25,75,136,75,-75,257,75,-25,211,75,25,144,75,75,140
-19.0035,44.8525,-1.86092,214937,-75,-75,83,-75,-25,102,-75,25,133,-75,75,153,-25,-75,88,-25,-25,111,-25,25,287,-25,75,217,25,-75,93,25,-25,94,25,25,142,25,75,187,75,-75,85,75,-25,87,75,25,91,75,75,109
-34.076,-16.0163,-7.09919,102,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-44.3048,-27.3879,1.1218,61,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-13.7588,-13.2278,-5.78002,47,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
40.0591,-10.4052,-7.7109,282432,-75,-75,118,-75,-25,128,-75,25,120,-75,75,126,-25,-75,135,-25,-25,158,-25,25,124,-25,75,161,25,-75,175,25,-25,207,25,25,197,25,75,173,75,-75,183,75,-25,229,75,25,201,75,75,201
40.1795,-8.56392,13.903,49613,-75,-75,21,-75,-25,14,-75,25,27,-75,75,18,-25,-75,22,-25,-25,27,-25,25,15,-25,75,28,25,-75,27,25,-25,40,25,25,39,25,75,26,75,-75,34,75,-25,38,75,25,72,75,75,39
21.211,9.10842,-13.9718,130130,-75,-75,49,-75,-25,54,-75,25,62,-75,75,74,-25,-75,64,-25,-25,64,-25,25,68,-25,75,69,25,-75,64,25,-25,126,25,25,170,25,75,90,75,-75,67,75,-25,81,75,25,88,75,75,85
-9.12415,-13.7478,7.83609,29211,-75,-75,18,-75,-25,17,-75,25,19,-75,75,11,-25,-75,16,-25,-25,27,-25,25,23,-25,75,17,25,-75,22,25,-25,23,25,25,14,25,75,15,75,-75,10,75,-25,12,75,25,12,75,75,21
23.519,10.9683,15.998,188,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
35.4485,26.9006,-1.96133,2292,-75,-75,3,-99.9,-99.9,-1,-75,25,1,-99.9,-99.9,-1,-25,-75,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-75,1,-99.9,-99.9,-1,25,25,9,25,75,2,-99.9,-99.9,-1,75,-25,2,75,25,3,-99.9,-99.9,-1
23.5808,-32.3553,-18.5308,341578,-75,-75,188,-75,-25,176,-75,25,152,-75,75,150,-25,-75,279,-25,-25,262,-25,25,152,-25,75,110,25,-75,283,25,-25,396,25,25,188,25,75,141,75,-75,258,75,-25,252,75,25,175,75,75,142
43.436,-16.9533,-3.08175,193,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
30.0531,-37.3369,-9.82636,68242,-75,-75,31,-75,-25,27,-75,25,19,-75,75,30,-25,-75,46,-25,-25,45,-25,25,37,-25,75,29,25,-75,53,25,-25,88,25,25,44,25,75,35,75,-75,60,75,-25,68,75,25,39,75,75,34
-42.0478,32.0647,-0.668148,2469,-75,-75,1,-75,-25,2,-75,25,4,-99.9,-99.9,-1,-25,-75,3,-25,-25,1,-25,25,1,-25,75,4,-99.9,-99.9,-1,25,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,75,-75,1,75,-25,1,-99.9,-99.9,-1,75,75,2
-44.9871,37.2827,17.0384,44036,-75,-75,23,-75,-25,35,-75,25,33,-75,75,38,-25,-75,14,-25,-25,21,-25,25,43,-25,75,35,25,-75,22,25,-25,8,25,25,21,25,75,22,75,-75,16,75,-25,18,75,25,21,75,75,19
-42.0609,-13.2333,6.93313,337989,-75,-75,269,-75,-25,271,-75,25,251,-75,75,207,-25,-75,230,-25,-25,288,-25,25,213,-25,75,159,25,-75,176,25,-25,169,25,25,142,25,75,138,75,-75,151,75,-25,153,75,25,122,75,75,124
0.652115,22.908,-10.0986,129,-75,-75,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-22.5561,42.5645,-14.5732,864437,-75,-75,370,-75,-25,446,-75,25,611,-75,75,734,-25,-75,353,-25,-25,464,-25,25,767,-25,75,787,25,-75,323,25,-25,392,25,25,535,25,75,586,75,-75,350,75,-25,365,75,25,441,75,75,468
-14.9171,3.59342,1.06119,51286,-75,-75,25,-75,-25,35,-75,25,36,-75,75,29,-25,-75,17,-25,-25,39,-25,25,32,-25,75,20,25,-75,25,25,-25,32,25,25,39,25,75,30,75,-75,27,75,-25,28,75,25,27,75,75,24
12.3536,6.73198,3.36371,387335,-75,-75,188,-75,-25,214,-75,25,197,-75,75,168,-25,-75,222,-25,-25,263,-25,25,254,-25,75,204,25,-75,203,25,-25,249,25,25,288,25,75,210,75,-75,188,75,-25,252,75,25,241,75,75,196
-7.76261,8.23145,-10.1365,24245,-75,-75,12,-75,-25,17,-75,25,14,-75,75,13,-25,-75,16,-25,-25,21,-25,25,26,-25,75,10,25,-75,14,25,-25,10,25,25,12,25,75,14,75,-75,10,75,-25,10,75,25,17,75,75,11
-30.5105,17.8718,12.8256,73772,-75,-75,33,-75,-25,50,-75,25,55,-75,75,63,-25,-75,38,-25,-25,65,-25,25,198,-25,75,51,25,-75,36,25,-25,40,25,25,51,25,75,40,75,-75,21,75,-25,41,75,25,44,75,75,19
-28.5985,5.47727,2.1426,85902,-75,-75,58,-75,-25,56,-75,25,66,-75,75,57,-25,-75,40,-25,-25,47,-25,25,76,-25,75,47,25,-75,42,25,-25,48,25,25,57,25,75,44,75,-75,37,75,-25,32,75,25,44,75,75,35
-43.565,27.7854,-3.82535,18937,-75,-75,18,-75,-25,11,-75,25,22,-75,75,8,-25,-75,20,-25,-25,6,-25,25,17,-25,75,18,25,-75,7,25,-25,11,25,25,13,25,75,4,75,-75,13,75,-25,4,75,25,8,75,75,3
-11.8411,-10.6587,-10.722,204576,-75,-75,136,-75,-25,115,-75,25,132,-75,75,103,-25,-75,109,-25,-25,185,-25,25,147,-25,75,102,25,-75,118,25,-25,151,25,25,130,25,75,92,75,-75,130,75,-25,121,75,25,92,75,75,89
32.2811,15.4935,-3.89662,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-2.76626,0.936211,10.3585,65,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-25,-75,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-20.0122,34.7105,21.8231,51,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-37.5864,-39.3006,-18.2505,54,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-25,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,75,-75,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-36.9479,26.6537,-14.7655,35,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-25,75,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
18.9939,-35.7967,1.87542,156206,-75,-75,85,-75,-25,71,-75,25,61,-75,75,63,-25,-75,111,-25,-25,117,-25,25,90,-25,75,73,25,-75,111,25,-25,249,25,25,101,25,75,59,75,-75,115,75,-25,118,75,25,90,75,75,71
30.8333,32.3998,22.0904,189,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,75,25,1,-99.9,-99.9,-1
20.3474,-42.9546,-18.8865,454909,-75,-75,217,-75,-25,225,-75,25,195,-75,75,175,-25,-75,340,-25,-25,305,-25,25,223,-25,75,163,25,-75,430,25,-25,588,25,25,219,25,75,214,75,-75,334,75,-25,281,75,25,241,75,75,193
33.0111,-29.2334,-7.69508,54,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-13.9615,40.6561,-2.42735,92,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-25,25,1,-99.9,-99.9,-1,25,-75,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,75,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1
-24.3917,-7.31167,-8.35647,130,-99.9,-99.9,-1,-99.9,-99.9,-1,-75,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
32.0411,-22.2354,-4.68411,113,-75,-75,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
3.16093,-5.35466,-5.30962,38,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
31.7766,-23.1579,-21.8726,13944,-75,-75,9,-75,-25,8,-75,25,4,-75,75,7,-25,-75,7,-25,-25,13,-25,25,2,-25,75,1,25,-75,5,25,-25,12,25,25,7,25,75,6,75,-75,14,75,-25,19,75,25,6,75,75,5
-23.4737,-40.5284,13.4072,65872,-75,-75,53,-75,-25,50,-75,25,40,-75,75,37,-25,-75,58,-25,-25,75,-25,25,46,-25,75,38,25,-75,50,25,-25,41,25,25,40,25,75,23,75,-75,38,75,-25,23,75,25,27,75,75,13
-37.1081,-11.1894,12.4531,27033,-75,-75,17,-75,-25,21,-75,25,21,-75,75,11,-25,-75,21,-25,-25,14,-25,25,18,-25,75,12,25,-75,12,25,-25,16,25,25,13,25,75,13,75,-75,13,75,-25,14,75,25,9,75,75,8
31.4634,24.6074,-15.0162,109,-99.9,-99.9,-1,-75,-25,1,-99.9,-99.9,-1,-75,75,1,-99.9,-99.9,-1,-25,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
30.4683,44.0632,24.3724,8931,-75,-75,1,-99.9,-99.9,-1,-75,25,3,-75,75,8,-25,-75,1,-25,-25,3,-25,25,3,-25,75,8,25,-75,6,25,-25,7,25,25,10,25,75,6,75,-75,1,75,-25,3,75,25,4,75,75,9
34.8541,18.0682,-7.37797,323147,-75,-75,139,-75,-25,151,-75,25,154,-75,75,136,-25,-75,111,-25,-25,143,-25,25,215,-25,75,189,25,-75,151,25,-25,207,25,25,578,25,75,235,75,-75,154,75,-25,194,75,25,231,75,75,214
19.1778,-39.9097,-20.3876,25344,-75,-75,18,-75,-25,12,-75,25,6,-75,75,11,-25,-75,15,-25,-25,21,-25,25,9,-25,75,10,25,-75,28,25,-25,27,25,25,15,25,75,10,75,-75,12,75,-25,14,75,25,14,75,75,19
-42.0007,-2.26453,-17.6658,3702,-75,-75,1,-75,-25,9,-75,25,5,-75,75,4,-25,-75,4,-25,-25,4,-25,25,4,-25,75,1,25,-75,3,25,-25,4,25,25,3,25,75,1,-99.9,-99.9,-1,75,-25,1,75,25,1,75,75,2
-22.2364,16.199,13.5293,69023,-75,-75,30,-75,-25,42,-75,25,64,-75,75,36,-25,-75,38,-25,-25,47,-25,25,120,-25,75,55,25,-75,29,25,-25,36,25,25,43,25,75,33,75,-75,31,75,-25,33,75,25,30,75,75,30
27.0332,-7.18437,21.1165,21269,-75,-75,9,-75,-25,17,-75,25,7,-75,75,17,-25,-75,10,-25,-25,14,-25,25,12,-25,75,7,25,-75,15,25,-25,11,25,25,13,25,75,10,75,-75,12,75,-25,21,75,25,16,75,75,11
-3.65478,-20.3067,-6.7175,690,-99.9,-99.9,-1,-75,-25,1,-75,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,25,1,25,75,1,75,-75,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
34.3464,-11.1823,-23.4559,14197,-75,-75,5,-75,-25,13,-75,25,7,-75,75,3,-25,-75,6,-25,-25,6,-25,25,10,-25,75,13,25,-75,8,25,-25,12,25,25,8,25,75,2,75,-75,10,75,-25,23,75,25,14,75,75,7
