vx,vy,vz,sci_photons,xpos0,ypos0,photons0,xpos1,ypos1,photons1,xpos2,ypos2,photons2,xpos3,ypos3,photons3
-23.9133,-10.8639,17.2148,132,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
35.1784,43.2504,-17.0042,4653,-99.9,-99.9,-1,-25,25,2,-99.9,-99.9,-1,25,25,6
-29.5159,-4.3491,-17.3895,149286,-25,-25,203,-25,25,179,25,-25,83,25,25,83
-43.3673,-42.2551,-23.5225,22819,-25,-25,29,-25,25,14,25,-25,14,25,25,7
-4.03536,-29.5035,8.74444,228846,-25,-25,205,-25,25,126,25,-25,192,25,25,109
-44.0737,-0.570157,-0.2271,40,-99.9,-99.9,-1,-25,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1
9.1494,30.2801,-20.3829,102,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
14.8761,36.0463,18.0514,129797,-25,-25,49,-25,25,108,25,-25,61,25,25,123
17.6414,-20.9213,-10.6018,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-27.843,19.2229,-23.2112,462433,-25,-25,317,-25,25,608,25,-25,196,25,25,246
-32.5452,41.5191,-5.52162,118,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
33.522,44.4108,-5.15809,195293,-25,-25,87,-25,25,117,25,-25,112,25,25,276
28.5965,-15.58,7.39835,111,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-25,1,-99.9,-99.9,-1
-27.3095,-11.9403,4.24768,242807,-25,-25,506,-25,25,180,25,-25,133,25,25,134
-32.9135,-32.7578,0.690701,61056,-25,-25,156,-25,25,36,25,-25,39,25,25,29
-6.21153,10.4732,15.6355,56,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
26.6935,-6.22617,-16.6766,300546,-25,-25,199,-25,25,178,25,-25,417,25,25,359
17.9388,-38.9515,11.1209,34562,-25,-25,24,-25,25,11,25,-25,52,25,25,16
-20.2198,-15.6341,21.7431,109,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-9.24825,-0.634621,24.7463,3200,-25,-25,2,-25,25,2,25,-25,2,25,25,2
19.9944,-9.83218,-7.97249,120,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,25,1
40.5932,11.4962,-1.50347,155822,-25,-25,71,-25,25,85,25,-25,120,25,25,165
-18.233,-2.97306,5.8007,74,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-21.5355,9.83267,8.01385,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-16.5635,21.2118,18.0375,127,-99.9,-99.9,-1,-25,25,1,-99.9,-99.9,-1,25,25,1
-40.3253,9.71031,24.4413,114,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-14.7422,19.2534,5.74253,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-21.8326,-27.1008,-22.2294,55,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
43.859,-10.0149,13.7171,301562,-25,-25,142,-25,25,143,25,-25,257,25,25,233
-0.434932,-12.141,6.78397,10222,-25,-25,11,-25,25,14,25,-25,11,25,25,7
-1.51354,14.8444,-3.60235,2063,-99.9,-99.9,-1,-25,25,1,25,-25,1,25,25,5
23.1004,16.5245,-1.63279,3694,-25,-25,3,-25,25,2,25,-25,3,25,25,12
-41.8093,20.4613,-10.5137,81,-25,-25,1,-25,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1
-24.5557,2.3983,12.8949,73689,-25,-25,56,-25,25,75,25,-25,46,25,25,44
7.52993,-14.7489,2.40813,4077,-25,-25,3,-25,25,7,25,-25,4,25,25,3
-22.9531,8.17955,-1.83602,11021,-25,-25,9,-25,25,13,25,-25,5,25,25,8
-32.3498,12.4075,20.5864,172863,-25,-25,120,-25,25,207,25,-25,84,25,25,96
-31.8571,6.89893,-6.6655,118,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-6.45172,-11.7158,-22.5359,469103,-25,-25,667,-25,25,389,25,-25,340,25,25,246
39.5926,37.9903,3.21735,102,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-31.5083,18.3439,-24.9194,3885,-25,-25,3,-25,25,6,25,-25,1,25,25,1
-31.6074,37.8598,15.1617,112,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
35.3856,-33.0391,-17.7418,77386,-25,-25,56,-25,25,37,25,-25,109,25,25,43
-13.5869,1.49504,-17.3284,80,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
4.51219,-23.0222,-17.7924,54256,-25,-25,57,-25,25,36,25,-25,71,25,25,45
20.4033,-29.6368,-0.515202,18915,-25,-25,18,-25,25,13,25,-25,29,25,25,18
20.3434,-0.118674,-23.6085,109,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-25,1,-99.9,-99.9,-1
-35.3927,-44.2103,-17.0091,70,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
13.6977,23.1043,-24.3207,258,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
27.7143,-10.0812,10.7376,2040,-25,-25,1,-25,25,2,25,-25,3,25,25,3
-24.5209,4.81079,11.0196,6141,-25,-25,8,-25,25,5,25,-25,3,25,25,4
-29.6699,-6.14621,8.74201,7275,-25,-25,6,-25,25,3,25,-25,4,-99.9,-99.9,-1
-7.25939,37.1435,-2.85816,29457,-25,-25,19,-25,25,28,25,-25,13,25,25,22
31.6247,33.7343,24.9318,54416,-25,-25,29,-25,25,34,25,-25,21,25,25,73
26.1716,8.13625,0.915014,70,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
5.34642,-4.07424,-5.52795,2739,-25,-25,4,-25,25,3,25,-25,2,-99.9,-99.9,-1
-34.8292,-31.3931,-15.6485,115,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-15.7596,-12.6827,-7.69564,96,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,25,1
-21.6231,9.41226,-3.11705,457736,-25,-25,353,-25,25,738,25,-25,241,25,25,365
-14.1728,-29.2694,-23.45,304404,-25,-25,1000,-25,25,215,25,-25,228,25,25,136
15.4115,22.5893,6.0749,212263,-25,-25,128,-25,25,163,25,-25,159,25,25,572
14.5026,25.2183,24.7355,79,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-6.33957,-40.8881,21.4963,33221,-25,-25,28,-25,25,16,25,-25,19,25,25,14
-16.5667,40.4912,17.6041,146,-25,-25,1,-25,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1
11.7488,35.4589,11.0549,76263,-25,-25,99,-25,25,38,25,-25,44,25,25,41
36.0244,-3.28277,6.24694,95,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-43.8744,44.917,1.56986,116,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
35.4512,-34.5226,-1.94424,224,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-25,1,-99.9,-99.9,-1
31.3459,-4.03324,17.1195,214078,-25,-25,125,-25,25,109,25,-25,205,25,25,167
16.709,-35.0268,23.4683,1433,-99.9,-99.9,-1,-25,25,1,25,-25,4,-99.9,-99.9,-1
3.43603,-14.503,-6.9338,281578,-25,-25,293,-25,25,216,25,-25,245,25,25,203
-15.9885,37.3619,-8.25697,198507,-25,-25,110,-25,25,260,25,-25,90,25,25,180
-11.9169,23.6662,15.1771,40,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
40.1711,-33.5935,-12.5711,61068,-25,-25,27,-25,25,23,25,-25,103,25,25,35
-36.9539,-30.0989,16.5417,95,-25,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-4.02174,35.0203,13.3508,70,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-22.5983,-39.9828,19.5644,117,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
28.6041,-8.05988,-4.20043,51293,-25,-25,25,-25,25,26,25,-25,78,25,25,53
-2.70458,-21.1932,5.4429,125,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-9.11715,-17.7537,-5.46926,490400,-25,-25,923,-25,25,344,25,-25,312,25,25,255
41.8521,-40.1762,-11.4768,576598,-25,-25,279,-25,25,257,25,-25,591,25,25,370
30.8344,-18.4163,20.1527,106545,-25,-25,75,-25,25,59,25,-25,386,25,25,75
-16.988,-8.76207,-16.5713,789,-99.9,-99.9,-1,-25,25,2,25,-25,2,25,25,1
-11.281,-34.8527,-17.7292,53,-25,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
30.2466,-41.6164,12.2607,36765,-25,-25,19,-25,25,13,25,-25,41,25,25,24
26.4502,21.351,-12.7831,1582,-99.9,-99.9,-1,-25,25,1,25,-25,1,25,25,3
-42.6249,26.2268,13.4643,66,-99.9,-99.9,-1,-25,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1
38.3997,24.0361,10.2333,167,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
19.869,19.0858,14.4896,80961,-25,-25,46,-25,25,53,25,-25,68,25,25,323
-38.1942,-2.61352,14.341,79,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
25.1209,32.9899,-3.14237,60745,-25,-25,22,-25,25,41,25,-25,37,25,25,113
-9.79508,-15.3971,-6.56836,3598,-25,-25,7,-99.9,-99.9,-1,25,-25,1,-99.9,-99.9,-1
-22.8872,-19.7293,-6.66474,263979,-25,-25,505,-25,25,214,25,-25,174,25,25,134
-23.4099,-22.5476,-6.55989,105,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-17.9109,-9.07611,6.16998,59076,-25,-25,73,-25,25,39,25,-25,36,25,25,32
-37.4306,-12.1574,6.53054,10888,-25,-25,6,-25,25,9,25,-25,1,25,25,4
22.0027,35.5494,-16.1817,316617,-25,-25,144,-25,25,215,25,-25,168,25,25,513
33.1525,-44.9037,-6.63681,85,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
39.1177,-17.6645,0.864412,17867,-25,-25,6,-25,25,3,25,-25,24,25,25,20
-28.0554,-6.71966,-8.40495,63717,-25,-25,59,-25,25,45,25,-25,32,25,25,22
25.1781,28.9757,-10.6296,311687,-25,-25,135,-25,25,185,25,-25,202,25,25,499
26.9357,1.71755,5.86426,145,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-25,1,25,25,1
1.61675,-12.8927,-0.185516,275788,-25,-25,245,-25,25,215,25,-25,223,25,25,175
-18.8802,-6.47256,-3.7586,413948,-25,-25,483,-25,25,336,25,-25,307,25,25,289
13.4783,-2.32026,-8.52765,208566,-25,-25,146,-25,25,144,25,-25,200,25,25,181
-42.8467,22.6133,-23.9137,117,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
39.7233,-36.2165,9.32563,1134,-25,-25,1,-99.9,-99.9,-1,25,-25,1,25,25,1
34.0741,41.7452,2.25989,11863,-25,-25,3,-25,25,8,25,-25,4,25,25,19
6.23993,11.3128,-19.7086,607103,-25,-25,451,-25,25,442,25,-25,610,25,25,520
16.5025,3.71284,23.5959,9073,-25,-25,7,-25,25,6,25,-25,3,25,25,6
26.4892,25.618,-5.9421,3981,-25,-25,3,-25,25,3,25,-25,1,25,25,5
-42.0609,-13.2333,6.93313,317174,-25,-25,415,-25,25,224,25,-25,174,25,25,155
-10.3309,17.8826,10.6108,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-38.7289,-25.3254,-5.51832,25963,-25,-25,52,-25,25,20,25,-25,10,25,25,12
-4.18732,34.7479,-17.0331,278670,-25,-25,138,-25,25,276,25,-25,113,25,25,300
-37.4401,-10.5572,2.86615,20908,-25,-25,29,-25,25,21,25,-25,8,25,25,10
-42.3177,-34.4211,-20.2922,7057,-25,-25,13,-25,25,5,25,-25,3,25,25,2
-34.8285,34.8128,-6.18517,6621,-25,-25,2,-25,25,9,-99.9,-99.9,-1,25,25,6
-7.13664,-20.7389,-12.0406,420790,-25,-25,576,-25,25,332,25,-25,306,25,25,260
-27.4042,-31.6293,-9.85414,47,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
38.7928,20.2251,-13.7946,21775,-25,-25,9,-25,25,12,25,-25,18,25,25,38
-16.5762,-21.3935,-16.8267,73,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
2.72848,11.6249,-11.0614,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-13.1389,-5.08149,17.2193,179,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
