vx,vy,vz,sci_photons,xpos0,ypos0,photons0,xpos1,ypos1,photons1,xpos2,ypos2,photons2,xpos3,ypos3,photons3
-3.31292,-2.95147,5.36081,285,-99.9,-99.9,-1,-99.9,-99.9,-1,15,-15,1,15,15,1
8.03804,13.9217,-8.60259,316115,-15,-15,416,-15,15,754,15,-15,415,15,15,1072
-0.746062,4.74228,-1.63553,173374,-15,-15,289,-15,15,324,15,-15,410,15,15,418
11.534,4.08605,-3.45332,113681,-15,-15,135,-15,15,189,15,-15,225,15,15,829
10.2804,-8.47893,-3.1035,75,-99.9,-99.9,-1,-15,15,1,-99.9,-99.9,-1,-99.9,-99.9,-1
-13.5391,6.29131,-3.43178,81,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,15,15,1
7.58876,7.11,-2.73771,197737,-15,-15,270,-15,15,332,15,-15,322,15,15,1035
-2.92058,2.53417,-0.841764,72,-15,-15,1,-99.9,-99.9,-1,15,-15,1,-99.9,-99.9,-1
10.7828,-2.52313,-4.78646,77,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-8.89198,4.27995,-0.906508,95,-99.9,-99.9,-1,-15,15,1,-99.9,-99.9,-1,-99.9,-99.9,-1
-5.44393,-0.852784,5.92701,103,-15,-15,1,-15,15,1,-99.9,-99.9,-1,15,15,1
8.3403,-0.0076153,0.855035,116,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
11.4082,5.60717,-0.91764,221709,-15,-15,384,-15,15,376,15,-15,496,15,15,554
-5.39261,-4.75382,2.42429,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-13.6497,4.32497,3.07428,95387,-15,-15,208,-15,15,326,15,-15,104,15,15,139
2.55404,-7.2865,-7.14291,176927,-15,-15,448,-15,15,321,15,-15,395,15,15,273
-0.25889,2.18475,6.02203,1759,-15,-15,3,-15,15,1,15,-15,2,15,15,6
-8.60212,-3.34589,7.01572,38,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-2.43047,-12.579,9.44515,57,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-5.22989,-9.40972,-7.55288,210199,-15,-15,1034,-15,15,287,15,-15,438,15,15,249
-10.8566,-1.03496,-1.73862,5251,-15,-15,14,-15,15,13,15,-15,5,15,15,7
1.133,13.7933,-4.02574,83,-15,-15,1,-99.9,-99.9,-1,-99.9,-99.9,-1,15,15,1
10.3595,-3.60844,-9.64706,85725,-15,-15,130,-15,15,97,15,-15,387,15,15,197
6.95489,10.7721,-9.25442,45688,-15,-15,56,-15,15,110,15,-15,89,15,15,186
4.12429,4.16303,-8.55259,103,-15,-15,1,-15,15,2,-99.9,-99.9,-1,15,15,1
-7.80356,1.8555,-0.76756,79,-99.9,-99.9,-1,-15,15,1,-99.9,-99.9,-1,-99.9,-99.9,-1
6.93931,-6.90958,-0.671213,51,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-4.28203,2.39685,3.46062,93,-99.9,-99.9,-1,-99.9,-99.9,-1,15,-15,1,15,15,1
-10.3426,3.25365,-2.75801,3243,-15,-15,11,-15,15,11,15,-15,1,15,15,11
2.19949,10.4464,-0.8913,53,-15,-15,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
13.1961,13.7,-7.15127,60,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-1.38137,4.30182,9.74045,2693,-15,-15,5,-15,15,4,15,-15,5,15,15,8
1.07767,-8.49188,-3.75977,11226,-15,-15,18,-15,15,14,15,-15,23,15,15,10
-7.88948,-13.742,7.35455,110578,-15,-15,380,-15,15,180,15,-15,227,15,15,148
-6.17139,-13.0212,8.94384,104,-99.9,-99.9,-1,-15,15,1,-99.9,-99.9,-1,-99.9,-99.9,-1
-10.0826,-3.59575,-9.64389,173038,-15,-15,407,-15,15,280,15,-15,262,15,15,196
-14.6948,-9.05194,1.96219,3188,-15,-15,25,-15,15,7,15,-15,8,15,15,3
4.35135,-5.08979,7.41029,29029,-15,-15,63,-15,15,52,15,-15,81,15,15,55
-3.42609,8.74265,-5.54089,86,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-2.80718,-13.4661,7.2116,192,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
6.29181,-9.04884,9.76635,2595,-15,-15,5,-15,15,2,15,-15,6,15,15,6
-1.60444,9.86849,-9.02175,174,-99.9,-99.9,-1,-15,15,3,-99.9,-99.9,-1,-99.9,-99.9,-1
-4.94809,7.48741,-1.01506,58,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-3.46144,-14.8751,4.86373,13374,-15,-15,35,-15,15,21,15,-15,30,15,15,16
-12.0338,0.155748,3.77569,2566,-15,-15,5,-15,15,4,15,-15,6,15,15,5
1.37268,7.12711,-4.79339,63,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
5.24232,11.5995,2.82682,116,-99.9,-99.9,-1,-15,15,1,-99.9,-99.9,-1,-99.9,-99.9,-1
-9.74535,-9.2401,4.24236,34,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
1.67739,-4.3876,8.30286,25421,-15,-15,59,-15,15,35,15,-15,63,15,15,45
-14.6403,4.59902,-6.09171,852,-99.9,-99.9,-1,-15,15,3,15,-15,1,15,15,1
-12.2091,-5.88684,6.24176,19469,-15,-15,65,-15,15,44,15,-15,33,15,15,30
11.7952,-11.013,-2.86992,8163,-15,-15,17,-15,15,9,15,-15,62,15,15,17
-1.50181,13.0283,-2.89852,19951,-15,-15,34,-15,15,51,15,-15,31,15,15,38
9.59371,9.22299,1.78053,65,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
11.6605,-2.67607,-4.18086,12058,-15,-15,15,-15,15,23,15,-15,40,15,15,32
-3.71151,0.941304,-5.57749,112,-99.9,-99.9,-1,-15,15,1,-99.9,-99.9,-1,-99.9,-99.9,-1
4.49277,-0.77342,3.42844,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
10.0731,-0.302457,-4.00682,330,-15,-15,1,-99.9,-99.9,-1,15,-15,2,15,15,1
1.45654,-13.6207,0.528934,81,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
3.4377,9.02155,-6.18351,25915,-15,-15,34,-15,15,58,15,-15,53,15,15,119
-6.12828,-11.6624,1.71444,125,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
