vx,vy,vz,sci_photons,xpos0,ypos0,photons0,xpos1,ypos1,photons1,xpos2,ypos2,photons2,xpos3,ypos3,photons3
9.20345,-7.58017,-1.02206,149942,-25,-25,182,-25,25,128,25,-25,291,25,25,198
22.1133,-9.58241,2.41383,33956,-25,-25,26,-25,25,28,25,-25,64,25,25,39
6.29183,15.3252,-1.19366,106186,-25,-25,81,-25,25,131,25,-25,95,25,25,269
-17.185,12.6836,-6.09313,148,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-19.9578,12.7074,7.9888,36864,-25,-25,37,-25,25,140,25,-25,25,25,25,41
19.7713,9.64843,4.44398,82,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
13.7531,-13.4711,2.63109,29,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
6.05754,-16.0766,9.92307,318,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-25,1,-99.9,-99.9,-1
18.1273,21.4721,-0.434918,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
6.73786,0.615738,-5.39266,388895,-25,-25,510,-25,25,555,25,-25,482,25,25,451
3.32853,22.9395,-9.53372,94,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,25,1
-16.9584,4.11316,-7.64117,73701,-25,-25,100,-25,25,173,25,-25,60,25,25,83
20.6341,-14.0444,8.90073,47,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-13.1965,-24.9163,-4.61582,12098,-25,-25,50,-25,25,4,25,-25,10,25,25,5
-15.0871,-21.0054,-2.88883,103331,-25,-25,386,-25,25,94,25,-25,92,25,25,71
2.61315,5.43378,0.178406,44928,-25,-25,46,-25,25,72,25,-25,51,25,25,64
-17.964,-24.4153,-1.37875,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-20.7351,-22.4821,5.94373,1342,-25,-25,7,-25,25,1,-99.9,-99.9,-1,25,25,1
-24.4167,-18.0209,5.71057,126833,-25,-25,450,-25,25,134,25,-25,90,25,25,85
13.971,-17.2157,-0.952407,247415,-25,-25,399,-25,25,167,25,-25,587,25,25,188
-3.94114,-20.566,-4.83168,5419,-25,-25,6,-25,25,3,25,-25,7,25,25,2
19.4417,5.97141,1.69208,199014,-25,-25,175,-25,25,170,25,-25,349,25,25,378
5.17232,15.6494,8.81676,9850,-25,-25,4,-25,25,13,25,-25,7,25,25,24
0.893923,5.78866,7.67822,10765,-25,-25,8,-25,25,15,25,-25,5,25,25,13
-16.3027,19.6885,-7.3576,65,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
20.4642,7.55564,2.21801,297,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-25,1,25,25,1
-5.2761,3.59196,1.14089,250,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-18.4401,17.0811,0.211771,10212,-25,-25,8,-25,25,35,25,-25,7,25,25,15
-9.60392,5.12284,-1.72231,63441,-25,-25,84,-25,25,128,25,-25,68,25,25,72
-5.24764,-17.2293,3.58748,41649,-25,-25,86,-25,25,36,25,-25,67,25,25,30
-8.85393,12.6598,-3.8981,92,-99.9,-99.9,-1,-25,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1
-2.67406,16.4475,-9.02175,174,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,25,2
-8.24681,12.479,-1.01506,58,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-5.76906,-24.7918,4.86373,13137,-25,-25,32,-25,25,6,25,-25,21,25,25,12
9.0255,-23.4952,-6.67804,107,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-25,1,-99.9,-99.9,-1
-16.3122,10.4165,9.02923,18903,-25,-25,24,-25,25,47,25,-25,16,25,25,20
6.41935,-24.2209,-8.63192,89691,-25,-25,115,-25,25,67,25,-25,225,25,25,72
9.8405,-24.1364,-3.71131,79,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-6.40469,-6.25557,-2.94483,6434,-25,-25,4,-99.9,-99.9,-1,25,-25,4,25,25,3
-11.9387,3.77068,-4.58942,85,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-20.501,1.75749,-2.42866,13066,-25,-25,15,-25,25,40,25,-25,7,25,25,13
24.8551,-6.87301,-7.15749,40123,-25,-25,27,-25,25,27,25,-25,108,25,25,41
17.6594,7.48253,-1.98768,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
1.51582,6.45828,1.3628,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
15.2686,11.2476,2.34316,76,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-15.4886,0.776372,-9.53286,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-20.1652,15.8997,0.926192,41,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-17.0545,-21.35,-9.95104,112,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,25,1
-23.2777,23.1303,-9.66058,53623,-25,-25,52,-25,25,284,25,-25,35,25,25,44
11.7296,3.03242,-7.72782,2473,-25,-25,1,-25,25,2,25,-25,6,25,25,4
15.3108,-1.88045,-4.0789,2090,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-25,1,25,25,5
-18.3429,-20.5327,6.1731,32392,-25,-25,131,-25,25,32,25,-25,36,25,25,25
22.7407,-21.2006,-7.24316,239450,-25,-25,223,-25,25,129,25,-25,1376,25,25,215
0.595952,-5.30412,3.63511,150813,-25,-25,245,-25,25,150,25,-25,259,25,25,147
1.79451,-21.846,0.720981,21413,-25,-25,45,-25,25,21,25,-25,38,25,25,17
-0.618538,-2.72323,-1.11059,95006,-25,-25,106,-25,25,145,25,-25,111,25,25,120
9.26416,20.9097,5.11277,8043,-25,-25,6,-25,25,11,25,-25,4,25,25,17
-18.9062,0.592433,4.76256,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-10.7924,11.8902,-4.6441,12500,-25,-25,15,-25,25,23,25,-25,14,25,25,17
-10.1453,2.82177,-0.324779,1469,-25,-25,4,-25,25,2,25,-25,1,25,25,1
-9.57334,-23.4325,6.89715,1709,-25,-25,3,-25,25,1,25,-25,3,25,25,1
12.965,-12.1857,7.53192,61,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
8.95904,5.9824,3.28875,77,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-9.02219,-5.88265,5.70434,75,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-24.3652,-12.4519,2.20631,38969,-25,-25,114,-25,25,54,25,-25,36,25,25,15
-10.1288,6.23103,2.16849,113,-25,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-10.7237,-13.8056,-0.430369,85159,-25,-25,182,-25,25,92,25,-25,109,25,25,69
-3.48103,13.4357,4.94025,102,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,25,1
-12.9232,21.1581,4.9797,64,-99.9,-99.9,-1,-25,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1
1.6463,-2.15326,4.69788,75,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-15.7243,-19.8957,1.13298,113,-25,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-13.7803,-19.1635,3.37217,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-18.5773,16.1008,1.98779,96559,-25,-25,89,-25,25,376,25,-25,62,25,25,103
14.7162,14.2322,7.37751,20450,-25,-25,14,-25,25,20,25,-25,28,25,25,57
-13.8168,-18.5647,2.17094,76,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
1.6103,-18.1923,0.785755,115389,-25,-25,232,-25,25,97,25,-25,181,25,25,85
24.1091,14.6322,-4.5358,46,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
10.4072,21.1222,-5.97905,40629,-25,-25,26,-25,25,55,25,-25,35,25,25,166
-2.3648,17.7285,4.43126,124,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
18.6122,-19.0206,7.2033,2201,-25,-25,2,-25,25,1,25,-25,5,25,25,6
-10.5337,23.6892,0.0431099,68,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
23.0321,0.634416,1.85119,5132,-25,-25,3,-25,25,3,25,-25,8,25,25,8
18.5648,16.5292,-1.11792,821,-25,-25,1,-99.9,-99.9,-1,25,-25,2,25,25,3
16.3907,18.8167,-2.80321,1508,-99.9,-99.9,-1,-25,25,1,-99.9,-99.9,-1,25,25,4
-23.3363,1.02378,0.711018,46,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
16.8514,6.57475,-0.621149,30,-25,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
7.65974,-6.81549,-2.39515,33,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-1.66296,2.73511,5.57573,63528,-25,-25,82,-25,25,78,25,-25,65,25,25,76
17.2527,2.64769,6.57924,57,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
15.328,-9.58282,5.43625,174,-25,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
15.699,0.406598,-2.28642,187093,-25,-25,174,-25,25,151,25,-25,310,25,25,350
-23.8486,1.42344,-2.09615,34501,-25,-25,64,-25,25,66,25,-25,29,25,25,30
10.0715,2.22769,-6.63963,40396,-25,-25,43,-25,25,36,25,-25,55,25,25,64
-11.8982,-12.9486,2.1915,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
3.24286,17.5595,7.3204,429,-99.9,-99.9,-1,-25,25,1,25,-25,1,-99.9,-99.9,-1
16.1366,-16.1106,-7.06648,25,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-2.67427,-20.7926,-9.13114,71519,-25,-25,69,-25,25,49,25,-25,80,25,25,77
1.54313,11.0038,-6.56996,4553,-25,-25,3,-25,25,10,25,-25,5,25,25,10
4.65302,2.08878,-4.62844,17057,-25,-25,21,-25,25,25,25,-25,19,25,25,42
-15.8079,13.9023,-6.63019,204896,-25,-25,229,-25,25,654,25,-25,156,25,25,201
3.49548,-3.60443,-4.37166,148947,-25,-25,209,-25,25,187,25,-25,197,25,25,187
-20.513,-15.5063,-1.6514,4091,-25,-25,4,-25,25,2,25,-25,2,25,25,1
15.9958,-24.2097,-4.67188,46,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
7.13836,-22.2601,-7.83167,125068,-25,-25,172,-25,25,78,25,-25,321,25,25,92
-24.6378,15.8026,-8.03002,1916,-25,-25,1,-25,25,10,25,-25,1,25,25,1
-5.18858,4.4901,-3.10188,54099,-25,-25,66,-25,25,82,25,-25,51,25,25,77
5.67708,9.76753,1.40834,2735,-25,-25,3,-25,25,4,25,-25,7,25,25,7
2.50677,-12.7901,-4.12453,15695,-25,-25,30,-25,25,10,25,-25,32,25,25,11
-18.3952,-15.0782,4.66496,96,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.960236,-13.4877,0.203117,1313,-25,-25,4,-25,25,2,25,-25,4,-99.9,-99.9,-1
-19.3492,19.3405,8.48285,4266,-25,-25,2,-25,25,18,25,-25,3,25,25,5
-3.9648,-11.5216,2.7307,98238,-25,-25,178,-25,25,111,25,-25,144,25,25,72
-15.2246,-17.5718,2.34702,38,-25,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-10.7333,-18.0955,-1.56307,3017,-25,-25,4,-25,25,2,25,-25,3,25,25,2
24.762,-18.4966,-2.53897,98,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-25,1,-99.9,-99.9,-1
-12.0835,14.5371,9.92661,19966,-25,-25,20,-25,25,54,25,-25,16,25,25,29
-19.8575,-6.08766,-9.2984,48,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
24.1054,-23.0558,-6.58312,92698,-25,-25,84,-25,25,50,25,-25,591,25,25,98
2.59621,11.5774,3.72241,45,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-2.70656,-24.2619,6.25647,65,-25,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
1.81916,13.7191,8.8625,99,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
6.27602,-3.46415,5.86114,96,-25,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-9.82835,12.1899,0.689104,68,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-25,1,-99.9,-99.9,-1
-11.6119,-21.3289,-9.69158,38483,-25,-25,140,-25,25,42,25,-25,46,25,25,24
-6.0533,-17.1106,-4.94005,2946,-25,-25,7,-25,25,2,25,-25,4,25,25,3
6.7477,-13.1882,-3.41214,30346,-25,-25,40,-25,25,33,25,-25,67,25,25,29
12.4069,0.202412,-3.08192,62,-99.9,-99.9,-1,-25,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1
-10.9292,-2.73193,6.50176,147,-99.9,-99.9,-1,-25,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1
-7.28815,13.0507,-3.1275,92,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,25,2
9.97131,-13.2317,2.47539,26,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
14.035,-12.1814,-5.95339,115,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
9.23212,-18.5673,6.55859,88,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-7.15359,-6.91741,8.63609,100,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-14.8546,21.5066,-1.43225,52,-25,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-2.52669,-22.8332,-0.673518,6013,-25,-25,9,-25,25,2,25,-25,10,25,25,8
21.1869,15.3751,9.05748,6947,-25,-25,6,-25,25,6,25,-25,10,25,25,17
13.023,-1.05764,-6.09167,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
3.1455,-6.14484,-9.19022,48,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-14.8174,3.42114,6.0447,42,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-11.8426,-12.9407,6.21136,23,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
21.9242,10.7047,8.03636,89,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-24.6894,-1.70113,8.50477,72538,-25,-25,137,-25,25,138,25,-25,57,25,25,47
-5.09452,4.58607,-9.86623,129004,-25,-25,181,-25,25,228,25,-25,107,25,25,141
-15.4195,1.97713,9.03323,47,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
0.103341,-5.22819,-1.09267,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
6.69357,-13.0204,-8.43375,30832,-25,-25,43,-25,25,26,25,-25,58,25,25,35
-24.0659,-12.2086,7.54463,4673,-25,-25,18,-25,25,4,25,-25,5,25,25,3
3.66581,17.4107,-0.8913,53,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,25,1
21.9935,22.8333,-7.15127,60,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,25,1
-2.30229,7.1697,9.74045,2693,-25,-25,2,-25,25,4,25,-25,3,25,25,1
1.79612,-14.1531,-3.75977,11122,-25,-25,15,-25,25,11,25,-25,10,25,25,4
23.2859,-11.9481,1.52345,105843,-25,-25,101,-25,25,73,25,-25,300,25,25,129
3.89174,0.782119,2.59648,68278,-25,-25,74,-25,25,74,25,-25,113,25,25,99
22.8536,2.03945,-7.12794,6146,-25,-25,4,-25,25,6,25,-25,14,25,25,9
-14.6064,19.7183,0.533185,558,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
4.11266,10.5657,8.21426,3727,-25,-25,7,-25,25,4,25,-25,2,25,25,7
9.2012,-3.29026,-5.24425,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-14.741,-12.1474,-5.99349,84359,-25,-25,238,-25,25,90,25,-25,102,25,25,52
-2.60825,-6.18857,2.14915,408,-99.9,-99.9,-1,-25,25,1,-99.9,-99.9,-1,25,25,1
18.3714,-22.8144,8.69629,12100,-25,-25,13,-25,25,7,25,-25,54,25,25,14
2.57284,8.94534,7.60158,10822,-25,-25,10,-25,25,11,25,-25,8,25,25,25
14.5036,10.8109,-8.75113,1511,-25,-25,3,-25,25,2,25,-25,3,25,25,1
-18.583,-12.5203,-1.64275,45,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-19.2822,-9.08316,2.09067,156845,-25,-25,345,-25,25,236,25,-25,137,25,25,120
-21.0551,6.95984,-5.34595,7668,-25,-25,19,-25,25,22,25,-25,3,25,25,3
-17.6984,3.83274,4.94653,94,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-3.58429,-6.5088,-7.57946,141,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
4.61475,-6.43837,-2.12978,44,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
23.9718,-3.63812,-7.30531,36958,-25,-25,35,-25,25,19,25,-25,72,25,25,41
15.7626,-5.63202,6.9692,222,-99.9,-99.9,-1,-25,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1
6.93265,8.27205,-7.76616,4639,-25,-25,4,-25,25,2,25,-25,4,25,25,14
6.07929,23.1532,-4.00281,28827,-25,-25,27,-25,25,35,25,-25,26,25,25,67
-8.18812,17.0243,-0.665289,67556,-25,-25,53,-25,25,149,25,-25,62,25,25,95
1.39204,-9.67634,4.83038,12699,-25,-25,23,-25,25,14,25,-25,19,25,25,13
14.1868,0.668936,-1.77393,30876,-25,-25,29,-25,25,27,25,-25,54,25,25,61
9.7275,1.60021,2.32522,32011,-25,-25,32,-25,25,47,25,-25,42,25,25,61
-13.4143,17.0175,-8.4792,61,-25,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
20.8307,18.5259,1.17298,18298,-25,-25,11,-25,25,15,25,-25,13,25,25,108
-8.42943,13.6204,-8.90322,143,-99.9,-99.9,-1,-25,25,1,-99.9,-99.9,-1,25,25,1
4.44333,19.1221,-9.59214,170436,-25,-25,142,-25,25,202,25,-25,174,25,25,323
7.65115,3.21289,-8.96442,99678,-25,-25,93,-25,25,127,25,-25,125,25,25,169
-19.8833,-11.5573,8.14587,51,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-3.16567,-17.1819,-2.55553,152475,-25,-25,237,-25,25,110,25,-25,330,25,25,125
-7.92083,-21.3236,-1.29939,2758,-25,-25,9,-25,25,2,25,-25,6,25,25,2
17.9097,10.6621,6.1591,23174,-25,-25,16,-25,25,24,25,-25,19,25,25,68
-1.35169,-21.5001,8.00861,53,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-20.7844,4.30541,-5.43392,42,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,25,1
-24.761,7.21779,-7.91714,112544,-25,-25,173,-25,25,253,25,-25,65,25,25,82
-2.58738,15.8039,-2.37577,38835,-25,-25,24,-25,25,77,25,-25,34,25,25,50
-8.76425,-23.3466,-8.84071,253001,-25,-25,692,-25,25,197,25,-25,348,25,25,168
2.20022,-10.8271,9.18797,43,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
21.4376,-2.8788,7.81099,403,-25,-25,2,-99.9,-99.9,-1,-99.9,-99.9,-1,25,25,1
7.44036,5.87207,8.5816,26259,-25,-25,30,-25,25,35,25,-25,38,25,25,36
-4.20709,17.4938,-0.0305706,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
6.40028,-13.2845,2.68798,99,-25,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
4.66601,-12.9468,-2.59646,4626,-25,-25,7,-25,25,5,25,-25,5,25,25,4
5.72141,11.0417,-1.05701,11275,-25,-25,14,-25,25,17,25,-25,20,25,25,23
-18.4123,-18.5669,0.235241,20,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
22.6843,-18.5995,-8.8804,1314,-25,-25,1,-25,25,1,25,-25,9,25,25,2
13.3426,-2.25666,1.4525,75,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
5.94042,15.3778,9.65561,2232,-25,-25,2,-25,25,3,25,-25,5,25,25,6
21.8116,22.2604,9.8544,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
6.40283,-15.0059,-2.1202,136,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-25,2,-99.9,-99.9,-1
16.3944,-23.2113,1.21374,39,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-25,1,-99.9,-99.9,-1
-7.05281,6.58393,-5.7406,168945,-25,-25,223,-25,25,307,25,-25,149,25,25,193
9.08412,-14.2787,-6.27166,2097,-25,-25,4,-25,25,3,25,-25,2,25,25,3
0.644541,-2.23093,4.69575,78,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
3.60244,14.0879,4.67341,26527,-25,-25,26,-25,25,39,25,-25,22,25,25,58
6.06709,-7.89813,-1.82287,2895,-25,-25,4,-25,25,1,25,-25,4,25,25,4
18.8843,-21.8273,8.94185,45,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-25,1,-99.9,-99.9,-1
-7.66785,20.7077,6.90445,64,-99.9,-99.9,-1,-25,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1
4.91874,12.5669,-9.1185,134,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
3.22916,23.0231,-7.96983,148217,-25,-25,122,-25,25,208,25,-25,99,25,25,370
12.4136,-0.355526,2.65278,123,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-12.8831,-21.6029,-7.0976,32409,-25,-25,122,-25,25,26,25,-25,46,25,25,15
11.2029,-8.00785,-8.91911,90,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-16.4284,-4.33531,9.18077,16062,-25,-25,36,-25,25,16,25,-25,15,25,25,6
-0.613341,9.53361,-2.93419,9563,-25,-25,15,-25,25,20,25,-25,5,25,25,16
-6.98313,-7.1527,-3.83304,100079,-25,-25,201,-25,25,164,25,-25,100,25,25,67
2.4877,-24.7584,7.80451,67,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-25,1,-99.9,-99.9,-1
6.97667,24.1256,-7.44373,194348,-25,-25,161,-25,25,251,25,-25,200,25,25,467
-1.93369,-0.978076,9.96954,54,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-5.52891,0.942604,-9.02447,218084,-25,-25,281,-25,25,462,25,-25,171,25,25,264
-2.00062,12.4233,-4.22544,134137,-25,-25,119,-25,25,226,25,-25,126,25,25,213
22.2564,24.4824,7.69245,110,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,25,1
23.8766,-14.8064,5.53856,2039,-25,-25,2,-25,25,1,25,-25,5,25,25,2
13.2656,21.4074,0.203145,98,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-3.82049,5.51449,-7.96185,113,-25,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
23.5204,24.6839,-2.68638,72,-99.9,-99.9,-1,-25,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1
-15.7546,6.38453,-2.68527,100137,-25,-25,137,-25,25,221,25,-25,89,25,25,108
-13.8199,-3.20045,-2.74773,75,-25,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,25,1
-19.3496,-17.4406,-2.37678,92,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-8.75531,-7.04592,4.10672,76,-99.9,-99.9,-1,-25,25,1,-99.9,-99.9,-1,25,25,1
10.3431,1.53264,-8.71258,108778,-25,-25,123,-25,25,117,25,-25,182,25,25,161
-9.72671,-11.8988,1.55246,11109,-25,-25,22,-25,25,12,25,-25,11,25,25,6
5.28196,23.7402,-0.18039,3694,-25,-25,6,-25,25,6,25,-25,6,25,25,5
-13.3547,9.27443,2.4282,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
12.4992,16.8145,5.444,36492,-25,-25,29,-25,25,41,25,-25,35,25,25,89
-16.4861,-19.6602,8.91094,137584,-25,-25,1057,-25,25,105,25,-25,140,25,25,90
-1.35221,14.8359,-0.028604,111356,-25,-25,101,-25,25,247,25,-25,95,25,25,135
-1.42083,1.6396,1.30204,6874,-25,-25,13,-25,25,13,25,-25,4,25,25,9
-16.8353,15.0717,1.97788,2778,-25,-25,4,-25,25,7,25,-25,2,25,25,1
22.0889,-0.146671,3.50695,71,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-21.3211,13.875,3.77025,28,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
