vx,vy,vz,sci_photons,xpos0,ypos0,photons0,xpos1,ypos1,photons1,xpos2,ypos2,photons2,xpos3,ypos3,photons3
-39.8919,-15.643,25.357,9399,-25,-25,6,-25,25,9,25,-25,9,25,25,4
19.331,-2.29228,33.9433,132,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
43.6117,39.3032,13.9736,141718,-25,-25,43,-25,25,69,25,-25,76,25,25,104
-16.7236,-17.213,12.1541,9649,-25,-25,15,-25,25,4,25,-25,6,25,25,5
17.5272,26.2954,22.2288,93,-99.9,-99.9,-1,-25,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1
9.32977,38.3126,16.7862,117858,-25,-25,49,-25,25,83,25,-25,54,25,25,89
-24.5674,-0.90238,17.2962,43083,-25,-25,43,-25,25,20,25,-25,30,25,25,21
-11.4578,21.355,2.42546,87,-99.9,-99.9,-1,-25,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1
-8.22263,29.318,-24.9376,158,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-31.1838,-27.9485,-33.2995,75204,-25,-25,65,-25,25,50,25,-25,48,25,25,34
26.3741,-17.2789,-25.8155,9359,-25,-25,3,-25,25,3,25,-25,9,25,25,7
-2.43443,16.0317,-3.31471,126,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
11.6919,-9.0319,4.18574,4872,-25,-25,3,-25,25,4,25,-25,6,25,25,3
-7.0423,-12.8191,-0.988636,4875,-25,-25,3,-99.9,-99.9,-1,25,-25,4,25,25,5
-11.0444,-14.4098,17.9445,72,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
31.8527,-21.5923,9.50509,283017,-25,-25,162,-25,25,121,25,-25,234,25,25,144
2.59482,28.1499,-34.5623,63,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-27.9848,24.7788,14.6492,176096,-25,-25,107,-25,25,411,25,-25,64,25,25,96
-29.0172,8.17545,-1.28335,112145,-25,-25,96,-25,25,136,25,-25,61,25,25,55
-21.398,18.7206,24.4768,15844,-25,-25,8,-25,25,52,25,-25,7,25,25,13
0.188297,41.3848,24.2307,70433,-25,-25,33,-25,25,41,25,-25,27,25,25,54
22.1019,-43.3151,-22.6622,248397,-25,-25,149,-25,25,113,25,-25,266,25,25,112
-37.6205,33.2402,-20.6138,57838,-25,-25,24,-25,25,51,25,-25,27,25,25,32
-0.73347,-27.3171,18.1278,7047,-25,-25,6,-25,25,4,25,-25,7,25,25,4
24.8898,-8.78193,-18.3458,699926,-25,-25,369,-25,25,410,25,-25,503,25,25,1090
31.4044,-17.7913,-5.70129,19094,-25,-25,8,-25,25,6,25,-25,13,25,25,12
33.0802,44.7991,-30.3803,52,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
36.6114,-35.4011,29.3362,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-25.3688,21.7596,-33.0541,1900,-25,-25,2,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
22.8256,16.9692,9.42958,103,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-39.4109,-36.5593,33.0437,115,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-20.8461,40.4203,-31.7856,41274,-25,-25,21,-25,25,44,25,-25,19,25,25,33
26.9206,14.0901,-31.0359,190386,-25,-25,88,-25,25,90,25,-25,163,25,25,182
42.1853,23.7216,26.1692,33,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
34.6694,-37.4051,-17.6796,82,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
38.898,27.8067,22.2095,3937,-25,-25,3,-25,25,4,-99.9,-99.9,-1,25,25,7
-30.5251,7.40369,-32.5987,155,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-19.9264,-28.0814,28.7671,100,-25,-25,1,-25,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1
-1.69876,36.381,-18.0223,1399,-25,-25,1,-25,25,1,25,-25,1,-99.9,-99.9,-1
-0.310557,22.1145,29.182,48137,-25,-25,28,-25,25,37,25,-25,25,25,25,36
-19.4439,-41.9298,-12.2475,87,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
29.47,-8.31968,9.91622,62,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
4.01875,35.3255,6.63258,77,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-12.3791,-43.8869,24.4278,71613,-25,-25,44,-25,25,38,25,-25,42,25,25,31
0.689741,-36.815,-0.603735,65157,-25,-25,29,-25,25,36,25,-25,28,25,25,36
43.1493,-6.54862,-31.694,80171,-25,-25,35,-25,25,44,25,-25,69,25,25,59
-32.5938,8.62979,22.4139,92,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
37.8256,-27.9484,-9.50537,88618,-25,-25,45,-25,25,38,25,-25,63,25,25,51
-22.0542,24.9786,34.6903,68135,-25,-25,29,-25,25,881,25,-25,32,25,25,41
41.048,-6.88805,4.49905,5009,-25,-25,7,-25,25,2,25,-25,2,25,25,1
1.15192,40.4509,3.0007,63,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-20.3219,20.2496,5.18433,36,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
2.89855,-32.7461,-24.0205,647747,-25,-25,538,-25,25,278,25,-25,453,25,25,249
43.3963,26.3379,-28.2968,57,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,25,1
10.0944,11.1451,-16.5375,4890,-25,-25,3,-25,25,4,25,-25,6,25,25,8
